"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"1.1.1.113",1976,"1.2.182.13",3724,18,1711,9,758,9,953,0.049411,0.0007270000000000054,0,0
"1.1.1.136",2112,"1.2.2.125",3724,18,1733,9,756,9,977,0.021504,0.0007070000000000028,0,0
"1.1.1.136",47780,"1.2.181.235",3724,18,1711,9,758,9,953,0.053396,0.0008330000000000004,0,0
"1.1.1.146",1837,"1.2.2.9",3724,18,1733,9,756,9,977,0.02538,0.0006490000000000003,0,0
"1.1.1.171",47823,"1.2.2.16",3724,18,1733,9,756,9,977,0.074423,0.0007780000000000009,0,0
"1.1.1.174",2113,"1.2.2.126",3724,18,1711,9,758,9,953,0.0765,0.0007209999999999994,0,0
"1.1.1.176",1815,"1.2.182.34",3724,18,1733,9,756,9,977,0.036466,0.0008039999999999992,0,0
"1.1.1.180",1992,"1.2.2.81",3724,18,1711,9,758,9,953,0.066395,0.0008220000000000033,0,0
"1.1.1.185",2275,"1.2.182.207",3724,18,1711,9,758,9,953,0.003374,0.001081,0,0
"1.1.1.185",2034,"1.2.2.66",3724,18,1711,9,758,9,953,0.011455,0.0006840000000000006,0,0
"1.1.1.189",1812,"1.2.182.47",3724,18,1711,9,758,9,953,0.013474,0.0005179999999999994,0,0
"1.1.1.204",1807,"1.2.182.60",3724,18,1733,9,756,9,977,0.017406,0.00047900000000000026,0,0
"1.1.1.208",48023,"1.2.2.105",3724,18,1711,9,758,9,953,0.009379,0.0009720000000000006,0,0
"1.1.1.210",2025,"1.2.2.105",3724,18,1711,9,758,9,953,0.039416,0.0006260000000000016,0,0
"1.1.1.216",1841,"1.2.182.77",3724,18,1711,9,758,9,953,0.039416,0.0006099999999999994,0,0
"1.1.1.220",48123,"1.2.182.171",3724,18,1711,9,758,9,953,0.024452,0.0010860000000000002,0,0
"1.1.1.229",2304,"1.2.2.247",3724,18,1711,9,758,9,953,0.054382,0.0006629999999999969,0,0
"1.1.1.251",1883,"1.2.2.108",3724,18,1711,9,758,9,953,0.013474,0.0007679999999999996,0,0
"1.1.2.3",48007,"1.2.2.105",3724,18,1711,9,758,9,953,0.05438,0.0006239999999999996,0,0
"1.1.2.4",2368,"1.2.183.23",3724,18,1711,9,758,9,953,0.061374,0.0005070000000000005,0,0
"1.1.2.7",2365,"1.2.183.28",3724,18,1711,9,758,9,953,0.016372,0.0006089999999999984,0,0
"1.1.2.13",47963,"1.2.182.112",3724,18,1711,9,758,9,953,0.042419,0.0008319999999999994,0,0
"1.1.2.27",1966,"1.2.2.143",3724,18,1711,9,758,9,953,0.002388,0.000755,0,0
"1.1.2.49",48080,"1.2.182.170",3724,18,1733,9,756,9,977,0.025381,0.0007129999999999984,0,0
"1.1.2.66",47959,"1.2.182.165",3724,18,1733,9,756,9,977,0.037395,0.0009590000000000015,0,0
"1.1.2.81",2219,"1.2.2.252",3724,18,1711,9,758,9,953,0.065413,0.0005630000000000079,0,0
"1.1.2.105",2038,"1.2.182.191",3724,18,1733,9,756,9,977,0.054381,0.000683000000000003,0,0
"1.1.2.108",48031,"1.2.2.210",3724,18,1733,9,756,9,977,0.040454,0.0006680000000000019,0,0
"1.1.2.113",2015,"1.2.182.211",3724,18,1733,9,756,9,977,0.05438,0.0006940000000000002,0,0
"1.1.2.114",46206,"1.2.183.7",3724,18,1733,9,756,9,977,0.052415,0.0006879999999999942,0,0
"1.1.2.128",2159,"1.2.183.10",3724,18,1711,9,758,9,953,0.027456,0.0008739999999999998,0,0
"1.1.2.166",2498,"1.2.183.189",3724,18,1711,9,758,9,953,0.033465,0.0006369999999999987,0,0
"1.1.2.188",48119,"1.2.183.48",3724,18,1711,9,758,9,953,0.007412,0.0006180000000000005,0,0
"1.1.2.191",2031,"1.2.183.50",3724,18,1733,9,756,9,977,0.017407,0.0008100000000000017,0,0
"1.1.2.195",46331,"1.2.3.105",3724,18,1711,9,758,9,953,0.039417,0.0008540000000000006,0,0
"1.1.2.196",46476,"1.2.3.171",3724,18,1711,9,758,9,953,0.024508,0.0006330000000000016,0,0
"1.1.2.203",46132,"1.2.3.101",3724,18,1733,9,756,9,977,0.054489,0.0007669999999999969,0,0
"1.1.2.214",2342,"1.2.183.112",3724,18,1733,9,756,9,977,0.0404,0.0007100000000000023,0,0
"1.1.2.230",46183,"1.2.3.94",3724,18,1711,9,758,9,953,0.038379,0.0006919999999999982,0,0
"1.1.2.238",46132,"1.2.183.79",3724,18,1733,9,756,9,977,0.041382,0.0005539999999999989,0,0
"1.1.2.250",46129,"1.2.3.94",3724,18,1711,9,758,9,953,0.059405,0.0008200000000000013,0,0
"1.1.3.0",2572,"1.2.176.7",3724,18,1733,9,756,9,977,0.045372,0.0008059999999999942,0,0
"1.1.3.5",2640,"1.2.4.39",3724,18,1711,9,758,9,953,0.032373,0.0005360000000000018,0,0
"1.1.3.17",2118,"1.2.3.134",3724,18,1711,9,758,9,953,0.056455,0.000684000000000004,0,0
"1.1.3.44",2661,"1.2.4.49",3724,18,1711,9,758,9,953,0.016373,0.0007620000000000023,0,0
"1.1.3.45",46241,"1.2.183.165",3724,18,1711,9,758,9,953,0.047444,0.0005399999999999988,0,0
"1.1.3.47",2536,"1.2.4.5",3724,18,1733,9,756,9,977,0.010473,0.0004819999999999998,0,0
"1.1.3.47",2412,"1.2.183.196",3724,18,1733,9,756,9,977,0.0694,0.0009199999999999903,0,0
"1.1.3.49",46526,"1.2.4.25",3724,18,1711,9,758,9,953,0.064486,0.000783999999999993,0,0
"1.1.3.56",2635,"1.2.4.47",3724,18,1733,9,756,9,977,0.016372,0.0005249999999999977,0,0
"1.1.3.70",46506,"1.2.4.33",3724,18,1733,9,756,9,977,0.02642,0.0007039999999999998,0,0
"1.1.3.77",46296,"1.2.3.214",3724,18,1711,9,758,9,953,0.009379,0.000671999999999999,0,0
"1.1.3.97",46527,"1.2.176.14",3724,18,1733,9,756,9,977,0.060499,0.0006940000000000002,0,0
"1.1.3.98",2315,"1.2.3.249",3724,18,1733,9,756,9,977,0.008397,0.0007919999999999993,0,0
"1.1.3.100",46763,"1.2.176.145",3724,18,1711,9,758,9,953,0.045372,0.0009129999999999971,0,0
"1.1.3.107",2603,"1.2.176.50",3724,18,1733,9,756,9,977,0.007415,0.0006949999999999994,0,0
"1.1.3.111",2664,"1.2.176.120",3724,18,1711,9,758,9,953,0.039473,0.0006050000000000014,0,0
"1.1.3.121",2327,"1.2.184.0",3724,18,1733,9,756,9,977,0.021395,0.0007779999999999974,0,0
"1.1.3.135",46294,"1.2.183.220",3724,18,1733,9,756,9,977,0.04739,0.0008159999999999973,0,0
"1.1.3.141",46831,"1.2.4.166",3724,18,1711,9,758,9,953,0.016372,0.0008279999999999989,0,0
"1.1.3.172",46530,"1.2.4.54",3724,18,1711,9,758,9,953,0.064431,0.0007100000000000023,0,0
"1.1.3.172",46635,"1.2.176.112",3724,18,1733,9,756,9,977,0.071421,0.0005549999999999999,0,0
"1.1.3.182",2339,"1.2.176.44",3724,18,1733,9,756,9,977,0.028439,0.0008540000000000006,0,0
"1.1.3.184",2336,"1.2.4.44",3724,18,1733,9,756,9,977,0.070382,0.0007069999999999993,0,0
"1.1.3.186",46373,"1.2.4.44",3724,18,1733,9,756,9,977,0.009379,0.0006899999999999996,0,0
"1.1.3.188",2688,"1.2.176.165",3724,18,1711,9,758,9,953,0.051488,0.0008200000000000013,0,0
"1.1.3.192",2303,"1.2.176.38",3724,18,1711,9,758,9,953,0.067379,0.000688000000000008,0,0
"1.1.3.205",2683,"1.2.176.209",3724,18,1733,9,756,9,977,0.068472,0.0007749999999999979,0,0
"1.1.3.209",2320,"1.2.176.71",3724,18,1733,9,756,9,977,0.008396,0.0005599999999999997,0,0
"1.1.3.222",2410,"1.2.4.100",3724,18,1711,9,758,9,953,0.018391,0.0008739999999999998,0,0
"1.1.3.232",2608,"1.2.176.185",3724,18,1711,9,758,9,953,0.0694,0.0006869999999999932,0,0
"1.1.3.239",46445,"1.2.4.138",3724,18,1711,9,758,9,953,0.061426,0.000446999999999996,0,0
"1.1.3.243",2401,"1.2.4.106",3724,18,1711,9,758,9,953,0.00938,0.0008300000000000009,0,0
"1.1.3.252",2830,"1.2.177.25",3724,18,1733,9,756,9,977,0.045372,0.0005269999999999997,0,0
"1.1.4.4",2354,"1.2.4.105",3724,18,1733,9,756,9,977,0.046407,0.0008220000000000033,0,0
"1.1.4.25",46950,"1.2.177.64",3724,18,1733,9,756,9,977,0.016372,0.0009469999999999999,0,0
"1.1.4.38",46817,"1.2.176.247",3724,18,1733,9,756,9,977,0.063448,0.0007719999999999949,0,0
"1.1.4.43",2395,"1.2.176.159",3724,18,1733,9,756,9,977,0.044441,0.0005929999999999963,0,0
"1.1.4.45",46673,"1.2.4.224",3724,18,1711,9,758,9,953,0.068417,0.0005049999999999916,0,0
"1.1.4.49",46525,"1.2.4.184",3724,18,1733,9,756,9,977,0.07639,0.0006670000000000009,0,0
"1.1.4.51",46477,"1.2.176.152",3724,18,1711,9,758,9,953,0.067379,0.0008780000000000038,0,0
"1.1.4.53",46850,"1.2.177.30",3724,18,1711,9,758,9,953,0.046463,0.0006090000000000054,0,0
"1.1.4.53",2798,"1.2.5.27",3724,18,1711,9,758,9,953,0.06749,0.0007720000000000088,0,0
"1.1.4.59",46980,"1.2.5.86",3724,18,1733,9,756,9,977,0.074372,0.0007270000000000054,0,0
"1.1.4.62",46785,"1.2.177.4",3724,18,1733,9,756,9,977,0.061428,0.0008609999999999937,0,0
"1.1.4.64",46713,"1.2.176.222",3724,18,1733,9,756,9,977,0.070438,0.0004870000000000013,0,0
"1.1.4.65",46420,"1.2.4.166",3724,18,1711,9,758,9,953,0.066395,0.0007540000000000047,0,0
"1.1.4.80",2924,"1.2.177.94",3724,18,1711,9,758,9,953,0.032374,0.0007759999999999989,0,0
"1.1.4.81",2496,"1.2.176.182",3724,18,1733,9,756,9,977,0.012383,0.0009099999999999994,0,0
"1.1.4.85",46487,"1.2.176.184",3724,18,1733,9,756,9,977,0.05449,0.0007600000000000037,0,0
"1.1.4.89",2411,"1.2.176.189",3724,18,1733,9,756,9,977,0.064484,0.0007739999999999969,0,0
"1.1.4.122",2584,"1.2.4.255",3724,18,1733,9,756,9,977,0.03838,0.000568000000000006,0,0
"1.1.4.131",46550,"1.2.176.232",3724,18,1711,9,758,9,953,0.061426,0.0006309999999999996,0,0
"1.1.4.133",46584,"1.2.176.253",3724,18,1711,9,758,9,953,0.071475,0.0007140000000000063,0,0
"1.1.4.138",2961,"1.2.5.134",3724,18,1711,9,758,9,953,0.045372,0.0005830000000000002,0,0
"1.1.4.151",46488,"1.2.176.236",3724,18,1711,9,758,9,953,0.033464,0.0006499999999999978,0,0
"1.1.4.152",2492,"1.2.4.253",3724,18,1733,9,756,9,977,0.020411,0.001472000000000001,0,0
"1.1.4.174",2588,"1.2.5.34",3724,18,1711,9,758,9,953,0.03838,0.0006180000000000005,0,0
"1.1.4.185",46995,"1.2.177.167",3724,18,1711,9,758,9,953,0.060445,0.0006099999999999994,0,0
"1.1.4.193",46981,"1.2.177.184",3724,7,687,3,215,4,472,3.4e-05,0.00020600000000000002,0,0
"1.1.4.201",2539,"1.2.177.44",3724,18,1711,9,758,9,953,0.030406,0.0008260000000000003,0,0
"1.1.4.202",46586,"1.2.177.47",3724,18,1733,9,756,9,977,0.008396,0.0008219999999999998,0,0
"1.1.4.202",46565,"1.2.5.46",3724,18,1733,9,756,9,977,0.052415,0.0008439999999999975,0,0
"1.1.4.203",2909,"1.2.5.170",3724,18,1711,9,758,9,953,0.001462,0.0007389999999999999,0,0
"1.1.4.214",2938,"1.2.177.171",3724,18,1711,9,758,9,953,0.069456,0.000676999999999997,0,0
"1.1.4.222",47010,"1.2.5.174",3724,18,1733,9,756,9,977,0.018447,0.0005779999999999987,0,0
"1.1.4.224",2903,"1.2.177.146",3724,18,1733,9,756,9,977,0.038435,0.0008010000000000031,0,0
"1.1.4.226",46627,"1.2.177.91",3724,18,1711,9,758,9,953,0.067379,0.0007510000000000017,0,0
"1.1.4.234",46985,"1.2.5.184",3724,18,1733,9,756,9,977,0.060444,0.0007780000000000009,0,0
"1.1.4.236",46717,"1.2.177.116",3724,18,1711,9,758,9,953,0.024508,0.0006330000000000016,0,0
"1.1.4.236",47032,"1.2.5.185",3724,18,1733,9,756,9,977,0.033411,0.0007279999999999995,0,0
"1.1.4.240",2570,"1.2.177.87",3724,18,1733,9,756,9,977,0.009434,0.0007229999999999997,0,0
"1.1.4.240",3050,"1.2.177.226",3724,18,1711,9,758,9,953,0.038491,0.0006080000000000044,0,0
"1.1.4.242",46667,"1.2.5.100",3724,18,1733,9,756,9,977,0.028385,0.0005639999999999985,0,0
"1.1.4.243",46619,"1.2.5.89",3724,18,1733,9,756,9,977,0.029423,0.0008570000000000001,0,0
"1.1.5.11",2835,"1.2.5.153",3724,18,1733,9,756,9,977,0.045425,0.0006180000000000005,0,0
"1.1.5.26",46715,"1.2.5.127",3724,18,1733,9,756,9,977,0.067379,0.0007619999999999988,0,0
"1.1.5.39",2848,"1.2.5.177",3724,18,1733,9,756,9,977,0.019429,0.0012980000000000005,0,0
"1.1.5.43",3149,"1.2.178.57",3724,18,1733,9,756,9,977,0.000372,0.000598,0,0
"1.1.5.53",3129,"1.2.178.78",3724,18,1711,9,758,9,953,0.052472,0.0005280000000000007,0,0
"1.1.5.58",3167,"1.2.6.55",3724,18,1711,9,758,9,953,0.016373,0.000734000000000002,0,0
"1.1.5.77",2728,"1.2.177.162",3724,18,1733,9,756,9,977,0.03838,0.0008820000000000008,0,0
"1.1.5.88",46730,"1.2.177.187",3724,18,1711,9,758,9,953,0.043404,0.0008170000000000052,0,0
"1.1.5.91",46701,"1.2.5.192",3724,18,1711,9,758,9,953,0.018445,0.0008529999999999996,0,0
"1.1.5.101",46769,"1.2.177.201",3724,18,1711,9,758,9,953,0.063447,0.0007469999999999977,0,0
"1.1.5.101",49288,"1.2.6.113",3724,18,1711,9,758,9,953,0.074372,0.0007040000000000102,0,0
"1.1.5.111",2747,"1.2.177.196",3724,18,1711,9,758,9,953,0.00938,0.0007900000000000008,0,0
"1.1.5.122",49192,"1.2.178.110",3724,18,1733,9,756,9,977,0.066397,0.0006050000000000083,0,0
"1.1.5.132",47074,"1.2.6.45",3724,18,1733,9,756,9,977,0.040456,0.0006589999999999999,0,0
"1.1.5.140",47031,"1.2.178.67",3724,18,1733,9,756,9,977,0.018447,0.0007419999999999996,0,0
"1.1.5.159",47064,"1.2.6.59",3724,18,1711,9,758,9,953,0.069401,0.0007059999999999983,0,0
"1.1.5.162",2828,"1.2.6.26",3724,18,1711,9,758,9,953,0.064485,0.0007479999999999987,0,0
"1.1.5.168",3300,"1.2.6.185",3724,18,1733,9,756,9,977,0.000372,0.000732,0,0
"1.1.5.189",49219,"1.2.6.121",3724,18,1733,9,756,9,977,0.07246,0.0006089999999999984,0,0
"1.1.5.189",3317,"1.2.6.212",3724,18,1711,9,758,9,953,0.074372,0.0007600000000000107,0,0
"1.1.5.212",49423,"1.2.178.244",3724,18,1733,9,756,9,977,0.000372,0.000552,0,0
"1.1.5.222",46914,"1.2.6.93",3724,18,1733,9,756,9,977,0.000478,0.0006450000000000001,0,0
"1.1.5.222",46830,"1.2.178.65",3724,18,1711,9,758,9,953,0.021395,0.000677999999999998,0,0
"1.1.5.224",3125,"1.2.6.143",3724,10,978,5,473,5,505,0.077429,0.0003589999999999982,0,0
"1.1.5.229",46864,"1.2.6.87",3724,18,1711,9,758,9,953,0.004466,0.0005569999999999993,0,0
"1.1.5.231",2895,"1.2.6.112",3724,18,1711,9,758,9,953,0.019429,0.0008340000000000014,0,0
"1.1.5.242",46902,"1.2.6.101",3724,18,1733,9,756,9,977,0.070438,0.0005479999999999929,0,0
"1.1.5.252",2967,"1.2.6.116",3724,18,1733,9,756,9,977,0.049412,0.0006340000000000026,0,0
"1.1.6.17",49250,"1.2.6.176",3724,18,1733,9,756,9,977,0.024455,0.0008059999999999977,0,0
"1.1.6.23",2932,"1.2.6.123",3724,18,1711,9,758,9,953,0.03838,0.0006560000000000038,0,0
"1.1.6.28",2924,"1.2.178.142",3724,18,1733,9,756,9,977,0.043459,0.000782999999999999,0,0
"1.1.6.31",46962,"1.2.6.148",3724,18,1733,9,756,9,977,0.022378,0.0007970000000000026,0,0
"1.1.6.60",46994,"1.2.6.209",3724,18,1733,9,756,9,977,0.011456,0.0007520000000000009,0,0
"1.1.6.72",3168,"1.2.178.223",3724,18,1711,9,758,9,953,0.037398,0.0008330000000000004,0,0
"1.1.6.80",47022,"1.2.178.197",3724,18,1733,9,756,9,977,0.058478,0.0006909999999999972,0,0
"1.1.6.84",47046,"1.2.178.196",3724,18,1711,9,758,9,953,0.06738,0.0006659999999999999,0,0
"1.1.6.93",2949,"1.2.6.199",3724,18,1733,9,756,9,977,0.036414,0.0006390000000000007,0,0
"1.1.6.97",3240,"1.2.179.26",3724,18,1711,9,758,9,953,0.011402,0.0009379999999999996,0,0
"1.1.6.102",49545,"1.2.179.111",3724,18,1711,9,758,9,953,0.003375,0.00041300000000000017,0,0
"1.1.6.104",3269,"1.2.7.18",3724,18,1711,9,758,9,953,0.040402,0.0007529999999999967,0,0
"1.1.6.108",3155,"1.2.6.229",3724,18,1711,9,758,9,953,0.037398,0.0008050000000000002,0,0
"1.1.6.113",49479,"1.2.7.90",3724,18,1711,9,758,9,953,0.051434,0.0006060000000000024,0,0
"1.1.6.114",47060,"1.2.178.213",3724,18,1711,9,758,9,953,0.063502,0.000793000000000002,0,0
"1.1.6.120",3327,"1.2.7.22",3724,18,1733,9,756,9,977,0.066452,0.0008270000000000083,0,0
"1.1.6.132",3084,"1.2.6.236",3724,18,1733,9,756,9,977,0.06738,0.0008230000000000043,0,0
"1.1.6.139",3145,"1.2.179.17",3724,18,1733,9,756,9,977,0.038381,0.000782999999999999,0,0
"1.1.6.139",49611,"1.2.179.157",3724,18,1711,9,758,9,953,0.074373,0.0008309999999999984,0,0
"1.1.6.151",49630,"1.2.179.173",3724,18,1711,9,758,9,953,0.045373,0.0007020000000000012,0,0
"1.1.6.157",47071,"1.2.7.18",3724,18,1711,9,758,9,953,0.030406,0.0008389999999999995,0,0
"1.1.6.168",47075,"1.2.179.23",3724,18,1733,9,756,9,977,0.027403,0.0006859999999999991,0,0
"1.1.6.174",47091,"1.2.179.35",3724,18,1733,9,756,9,977,0.013476,0.0005149999999999998,0,0
"1.1.6.181",47063,"1.2.179.24",3724,18,1733,9,756,9,977,0.037397,0.0008610000000000007,0,0
"1.1.6.200",49201,"1.2.179.61",3724,18,1711,9,758,9,953,0.029478,0.0008109999999999992,0,0
"1.1.6.206",3367,"1.2.179.182",3724,18,1733,9,756,9,977,0.016482,0.0008470000000000005,0,0
"1.1.6.231",49204,"1.2.179.75",3724,18,1733,9,756,9,977,0.059406,0.0010929999999999968,0,0
"1.1.6.247",49179,"1.2.179.90",3724,18,1733,9,756,9,977,0.066397,0.0008599999999999997,0,0
"1.1.6.254",3150,"1.2.7.115",3724,18,1733,9,756,9,977,0.051378,0.0004839999999999983,0,0
"1.1.7.16",49199,"1.2.179.115",3724,18,1711,9,758,9,953,0.030407,0.0010320000000000017,0,0
"1.1.7.19",3323,"1.2.7.163",3724,18,1711,9,758,9,953,0.023417,0.0009100000000000011,0,0
"1.1.7.24",3370,"1.2.7.162",3724,18,1711,9,758,9,953,0.04346,0.0006460000000000007,0,0
"1.1.7.33",49284,"1.2.7.162",3724,18,1711,9,758,9,953,0.04548,0.0004919999999999994,0,0
"1.1.7.35",49237,"1.2.179.134",3724,18,1711,9,758,9,953,0.022488,0.0009149999999999991,0,0
"1.1.7.36",49773,"1.2.188.60",3724,18,1733,9,756,9,977,0.074373,0.0005970000000000003,0,0
"1.1.7.43",49763,"1.2.8.72",3724,18,1711,9,758,9,953,0.058371,0.0007059999999999983,0,0
"1.1.7.53",3579,"1.2.188.28",3724,18,1711,9,758,9,953,0.064433,0.0005599999999999911,0,0
"1.1.7.64",3717,"1.2.188.115",3724,18,1733,9,756,9,977,0.000373,0.0008029999999999999,0,0
"1.1.7.83",49511,"1.2.179.249",3724,18,1733,9,756,9,977,0.029479,0.0009399999999999999,0,0
"1.1.7.86",49329,"1.2.179.215",3724,18,1711,9,758,9,953,0.028441,0.0007220000000000004,0,0
"1.1.7.92",49556,"1.2.8.22",3724,18,1733,9,756,9,977,0.021397,0.0007419999999999996,0,0
"1.1.7.105",3656,"1.2.188.91",3724,18,1711,9,758,9,953,0.029481,0.0007160000000000014,0,0
"1.1.7.108",49307,"1.2.179.207",3724,18,1711,9,758,9,953,0.016426,0.0006560000000000003,0,0
"1.1.7.111",3264,"1.2.7.215",3724,18,1733,9,756,9,977,0.06241,0.0007730000000000029,0,0
"1.1.7.116",3326,"1.2.179.230",3724,18,1733,9,756,9,977,0.022379,0.0005849999999999987,0,0
"1.1.7.126",49506,"1.2.8.8",3724,18,1711,9,758,9,953,0.067381,0.0005330000000000057,0,0
"1.1.7.128",3747,"1.2.188.138",3724,18,1733,9,756,9,977,0.000372,0.000786,0,0
"1.1.7.133",49319,"1.2.179.218",3724,18,1733,9,756,9,977,0.00239,0.00083,0,0
"1.1.7.135",49679,"1.2.8.78",3724,18,1733,9,756,9,977,0.054438,0.0006839999999999971,0,0
"1.1.7.141",3308,"1.2.179.255",3724,18,1711,9,758,9,953,0.06738,0.0006150000000000044,0,0
"1.1.7.157",49642,"1.2.188.87",3724,18,1733,9,756,9,977,0.052417,0.0008290000000000033,0,0
"1.1.7.160",49381,"1.2.188.18",3724,18,1711,9,758,9,953,0.052471,0.0007400000000000045,0,0
"1.1.7.161",49460,"1.2.8.25",3724,18,1711,9,758,9,953,0.025383,0.0005740000000000016,0,0
"1.1.7.176",49668,"1.2.8.112",3724,18,1711,9,758,9,953,0.058425,0.0007190000000000044,0,0
