"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"1.1.129.154",61878,"1.2.88.254",443,1,70,1,70,0,0,4.1e-05,0,0,0
"1.1.139.116",26622,"1.2.99.66",443,1,70,1,70,0,0,5e-06,0,0,0
"1.1.139.249",30235,"1.2.208.254",443,2,704,1,634,1,70,0.017751,0.00010699999999999946,0,0
"1.1.140.40",27521,"1.2.95.144",443,2,216,1,146,1,70,0.003433,0.00013200000000000017,0,0
"1.1.148.34",2000,"1.2.75.20",443,1,70,1,70,0,0,4.7e-05,0,0,0
"1.1.153.157",58968,"1.2.82.101",443,2,687,1,617,1,70,0.002002,0.0002000000000000001,0,0
"1.1.155.98",59203,"1.2.226.139",443,1,70,1,70,0,0,4e-06,0,0,0
"1.1.164.5",36883,"1.2.128.28",443,2,687,1,617,1,70,0.011004,0.00010199999999999966,0,0
"1.1.169.167",19519,"1.2.240.103",443,2,216,1,146,1,70,0.011537,0.00019800000000000026,0,0
"1.1.171.84",18010,"1.2.245.151",443,1,70,1,70,0,0,6.5e-05,0,0,0
"1.1.171.154",19664,"1.2.68.227",443,2,280,1,210,1,70,0.00278,0.00024799999999999996,0,0
"1.1.173.179",18095,"1.2.62.248",443,3,218,2,144,1,74,0.022189,0.0002669999999999999,0,0
"1.1.177.8",41762,"1.2.42.104",443,1,70,1,70,0,0,2.3e-05,0,0,0
"1.1.185.2",15768,"1.2.53.151",443,2,216,1,146,1,70,0.001193,9.000000000000002e-05,0,0
"1.1.188.222",13578,"1.2.132.81",443,1,70,1,70,0,0,3.9e-05,0,0,0
"1.1.192.14",15219,"1.2.134.204",443,2,216,1,146,1,70,0.00989,0.0002599999999999998,0,0
"1.1.193.131",9277,"1.2.28.100",443,2,687,1,617,1,70,0.015378,9.900000000000013e-05,0,0
"1.1.203.213",12350,"1.2.39.201",443,2,216,1,146,1,70,0.019791,6.199999999999956e-05,0,0
"1.1.208.178",49868,"1.2.6.206",443,3,218,2,144,1,74,0.008422,0.00029699999999999865,0,0
"1.1.215.6",48156,"1.2.191.99",443,1,70,1,70,0,0,2e-05,0,0,0
"1.1.215.204",4927,"1.2.191.80",443,2,216,1,146,1,70,0.004151,8.799999999999954e-05,0,0
"1.1.222.36",45285,"1.2.20.39",443,2,280,1,210,1,70,0.007847,0.000197000000000001,0,0
"1.1.226.40",52652,"1.2.200.241",443,1,70,1,70,0,0,7e-06,0,0,0
"1.1.226.162",47284,"1.2.200.56",443,3,218,2,144,1,74,0.01186,0.000253999999999999,0,0
"1.1.227.211",1585,"1.2.126.14",443,2,216,1,146,1,70,0.014498,8.799999999999954e-05,0,0
"1.1.238.202",2653,"1.2.182.153",443,2,687,1,617,1,70,0.006996,7.300000000000015e-05,0,0
"1.1.238.205",5329,"1.2.4.12",443,2,704,1,634,1,70,0.010573,0.00010499999999999919,0,0
"1.1.242.222",57180,"1.2.218.155",443,1,70,1,70,0,0,9.1e-05,0,0,0
"1.1.244.139",30366,"1.2.221.27",443,2,678,1,608,1,70,0.015237,0.00010399999999999993,0,0
"1.1.245.243",56352,"1.2.103.159",443,2,216,1,146,1,70,0.007374,9.99999999999994e-05,0,0
"1.1.247.73",56591,"1.2.221.15",443,2,216,1,146,1,70,0.01912,5.4999999999999494e-05,0,0
"1.1.250.9",53787,"1.2.194.93",443,2,687,1,617,1,70,0.003125,9.099999999999994e-05,0,0
"1.2.0.1",443,"1.1.89.188",1213,2,1545,1,1475,1,70,0.005691,9.099999999999994e-05,0,0
"1.2.0.8",443,"1.1.85.170",1222,2,1545,1,1475,1,70,0.016163,0.0001349999999999997,0,0
"1.2.0.10",443,"1.1.92.248",47299,2,1545,1,1475,1,70,0.018936,0.00011699999999999905,0,0
"1.2.0.12",443,"1.1.233.185",47306,2,1545,1,1475,1,70,0.022939,5.6000000000000494e-05,0,0
"1.2.0.43",443,"1.1.93.135",1256,2,1545,1,1475,1,70,0.017455,4.80000000000029e-05,0,0
"1.2.0.50",443,"1.1.227.215",1261,2,1545,1,1475,1,70,0.02224,0.0001820000000000016,0,0
"1.2.0.61",443,"1.1.233.240",47350,2,1545,1,1475,1,70,0.001978,0.00016899999999999988,0,0
"1.2.0.69",443,"1.1.238.193",1277,2,1545,1,1475,1,70,0.015626,0.00011999999999999858,0,0
"1.2.0.71",443,"1.1.238.105",1283,2,1545,1,1475,1,70,0.021749,9.599999999999886e-05,0,0
"1.2.0.72",443,"1.1.88.207",47364,2,1545,1,1475,1,70,0.021196,0.00012900000000000064,0,0
"1.2.0.73",443,"1.1.237.153",1286,2,1545,1,1475,1,70,0.01835,7.899999999999921e-05,0,0
"1.2.0.96",443,"1.1.236.237",47384,2,1545,1,1475,1,70,0.005947,0.0001349999999999997,0,0
"1.2.0.99",443,"1.1.237.177",47379,2,1545,1,1475,1,70,0.005682,0.00020499999999999945,0,0
"1.2.0.104",443,"1.1.89.5",47403,2,1545,1,1475,1,70,0.009623,8.6000000000001e-05,0,0
"1.2.0.116",443,"1.1.87.72",47412,2,1545,1,1475,1,70,0.014477,0.0001010000000000004,0,0
"1.2.0.120",443,"1.1.89.23",1351,2,1545,1,1475,1,70,0.010987,0.00013799999999999923,0,0
"1.2.0.125",443,"1.1.92.2",47428,2,1545,1,1475,1,70,0.011496,3.900000000000084e-05,0,0
"1.2.0.126",443,"1.1.93.240",1341,2,1545,1,1475,1,70,0.001403,2.800000000000003e-05,0,0
"1.2.0.148",443,"1.1.92.133",47438,2,1545,1,1475,1,70,0.010496,0.00016599999999999948,0,0
"1.2.0.170",443,"1.1.233.200",47467,2,1545,1,1475,1,70,0.014963,0.00016799999999999975,0,0
"1.2.0.173",443,"1.1.233.218",1385,2,1545,1,1475,1,70,0.000792,0.00016400000000000008,0,0
"1.2.0.204",443,"1.1.213.91",2364,2,972,1,902,1,70,0.006631,0.000196,0,0
"1.2.0.204",443,"1.1.89.70",47505,2,1545,1,1475,1,70,0.022842,4.699999999999843e-05,0,0
"1.2.0.206",443,"1.1.91.139",47494,2,1545,1,1475,1,70,0.005506,0.00012000000000000031,0,0
"1.2.0.209",443,"1.1.91.146",1421,2,1545,1,1475,1,70,0.021643,6.800000000000209e-05,0,0
"1.2.0.214",443,"1.1.91.227",1425,2,1545,1,1475,1,70,0.000541,0.00013299999999999998,0,0
"1.2.0.216",443,"1.1.92.87",47509,2,1545,1,1475,1,70,0.015505,0.0001310000000000009,0,0
"1.2.0.228",443,"1.1.89.171",1436,2,1545,1,1475,1,70,0.014833,4.799999999999943e-05,0,0
"1.2.0.238",443,"1.1.232.63",47530,2,1545,1,1475,1,70,0.0071,0.00020599999999999959,0,0
"1.2.1.22",443,"1.1.233.161",1487,2,1545,1,1475,1,70,0.017443,9.99999999999994e-05,0,0
"1.2.1.23",443,"1.1.90.69",1488,2,1545,1,1475,1,70,0.019791,0.00011200000000000099,0,0
"1.2.1.34",443,"1.1.91.5",47580,2,1545,1,1475,1,70,0.013716,4.099999999999937e-05,0,0
"1.2.1.34",443,"1.1.92.133",47583,2,1545,1,1475,1,70,0.014095,0.0001360000000000007,0,0
"1.2.1.51",443,"1.1.91.227",47598,2,1545,1,1475,1,70,0.003365,0.00018199999999999987,0,0
"1.2.1.66",443,"1.1.239.45",47614,2,1545,1,1475,1,70,0.020996,2.3999999999999716e-05,0,0
"1.2.1.68",443,"1.1.93.3",47623,2,1545,1,1475,1,70,0.003702,6.000000000000016e-05,0,0
"1.2.1.69",443,"1.1.226.224",1538,2,1545,1,1475,1,70,0.009188,0.00014199999999999977,0,0
"1.2.1.89",443,"1.1.91.159",47638,2,1545,1,1475,1,70,0.013341,3.8999999999999105e-05,0,0
"1.2.1.92",443,"1.1.232.234",1558,2,1545,1,1475,1,70,0.008507,6.499999999999909e-05,0,0
"1.2.1.94",443,"1.1.90.245",47646,2,1545,1,1475,1,70,0.021973,0.00014899999999999983,0,0
"1.2.1.97",443,"1.1.93.37",1568,2,1545,1,1475,1,70,0.008578,0.00017700000000000007,0,0
"1.2.1.114",443,"1.1.234.80",47658,2,1545,1,1475,1,70,0.01536,0.00020599999999999959,0,0
"1.2.1.116",443,"1.1.232.176",1584,2,1545,1,1475,1,70,0.014366,0.00012199999999999885,0,0
"1.2.1.142",443,"1.1.233.191",47689,2,1545,1,1475,1,70,0.013707,0.00020399999999999932,0,0
"1.2.1.146",443,"1.1.233.242",1612,2,1545,1,1475,1,70,0.001562,8.200000000000004e-05,0,0
"1.2.1.176",443,"1.1.227.140",47732,2,1545,1,1475,1,70,0.003009,5.099999999999983e-05,0,0
"1.2.1.177",443,"1.1.232.227",1647,2,1545,1,1475,1,70,0.022432,6.799999999999862e-05,0,0
"1.2.1.178",443,"1.1.237.153",1648,2,1545,1,1475,1,70,0.022663,0.00011300000000000199,0,0
"1.2.1.180",443,"1.1.239.216",1648,2,1545,1,1475,1,70,0.001536,9.599999999999995e-05,0,0
"1.2.1.195",443,"1.1.96.34",47739,2,1545,1,1475,1,70,0.016573,0.00016499999999999848,0,0
"1.2.1.198",443,"1.1.91.150",47749,2,1545,1,1475,1,70,0.00704,0.00016699999999999961,0,0
"1.2.1.199",443,"1.1.233.77",47747,2,1545,1,1475,1,70,0.008263,7.400000000000115e-05,0,0
"1.2.1.200",443,"1.1.232.194",1687,2,1545,1,1475,1,70,0.019109,8.400000000000074e-05,0,0
"1.2.1.206",443,"1.1.240.219",1709,2,1545,1,1475,1,70,0.002953,5.3000000000000096e-05,0,0
"1.2.1.214",443,"1.1.94.147",47761,2,1545,1,1475,1,70,0.007513,0.0001780000000000002,0,0
"1.2.1.215",443,"1.1.93.209",47764,2,1545,1,1475,1,70,0.016636,0.00014699999999999783,0,0
"1.2.1.222",443,"1.1.94.43",47766,2,1545,1,1475,1,70,0.000904,0.00022599999999999996,0,0
"1.2.1.223",443,"1.1.88.67",47770,2,1545,1,1475,1,70,0.010502,0.000171000000000001,0,0
"1.2.1.223",443,"1.1.92.101",1700,2,1545,1,1475,1,70,0.013457,2.199999999999945e-05,0,0
"1.2.1.229",443,"1.1.232.225",1698,2,1545,1,1475,1,70,0.002714,0.00012200000000000015,0,0
"1.2.1.232",443,"1.1.245.218",1700,2,1545,1,1475,1,70,0.002053,0.00022999999999999974,0,0
"1.2.1.232",443,"1.1.92.127",47783,2,1545,1,1475,1,70,0.013127,0.00013699999999999997,0,0
"1.2.1.247",443,"1.1.227.238",1715,2,1545,1,1475,1,70,0.011064,6.900000000000135e-05,0,0
"1.2.1.253",443,"1.1.95.156",47816,2,1545,1,1475,1,70,0.002972,0.00019300000000000003,0,0
"1.2.2.3",443,"1.1.232.32",1724,2,1545,1,1475,1,70,0.001867,6.300000000000012e-05,0,0
"1.2.2.4",443,"1.1.93.123",1726,2,1545,1,1475,1,70,0.013465,0.0002310000000000003,0,0
"1.2.2.14",443,"1.1.238.121",1741,2,1545,1,1475,1,70,0.018987,0.00022099999999999898,0,0
"1.2.2.30",443,"1.1.93.216",47834,2,1545,1,1475,1,70,0.016054,4.49999999999999e-05,0,0
"1.2.2.36",443,"1.1.94.203",47841,2,1545,1,1475,1,70,0.011151,0.0001460000000000003,0,0
"1.2.2.36",443,"1.1.238.150",1762,2,1545,1,1475,1,70,0.013346,0.00016099999999999969,0,0
"1.2.2.48",443,"1.1.92.69",47866,2,1545,1,1475,1,70,0.008809,0.00016999999999999828,0,0
"1.2.2.56",443,"1.1.239.230",47858,2,1545,1,1475,1,70,0.003685,5.3000000000000096e-05,0,0
"1.2.2.63",443,"1.1.94.197",47866,2,1545,1,1475,1,70,0.001116,3.0999999999999995e-05,0,0
"1.2.2.74",443,"1.1.95.39",1800,2,1545,1,1475,1,70,0.011582,8.3999999999999e-05,0,0
"1.2.2.74",443,"1.1.92.250",47876,2,1545,1,1475,1,70,0.017414,0.00010500000000000093,0,0
"1.2.2.97",443,"1.1.96.50",1823,2,1545,1,1475,1,70,0.016177,5.300000000000096e-05,0,0
"1.2.2.99",443,"1.1.232.103",1825,2,1545,1,1475,1,70,0.017304,6.499999999999909e-05,0,0
"1.2.2.101",443,"1.1.93.145",1822,2,1545,1,1475,1,70,0.001413,0.00018099999999999995,0,0
"1.2.2.104",443,"1.1.233.86",47905,2,1545,1,1475,1,70,0.021542,0.0001590000000000029,0,0
"1.2.2.105",443,"1.1.239.77",1839,2,1545,1,1475,1,70,0.019322,0.00012200000000000058,0,0
"1.2.2.115",443,"1.1.238.186",1842,2,1545,1,1475,1,70,0.003562,9.500000000000003e-05,0,0
"1.2.2.116",443,"1.1.93.227",47919,2,1545,1,1475,1,70,0.002561,2.5000000000000282e-05,0,0
"1.2.2.117",443,"1.1.92.114",1841,2,1545,1,1475,1,70,0.022966,3.399999999999931e-05,0,0
"1.2.2.133",443,"1.1.94.27",47936,2,1545,1,1475,1,70,0.008294,0.00017800000000000107,0,0
"1.2.2.148",443,"1.1.95.205",47953,2,1545,1,1475,1,70,0.020208,0.0001229999999999981,0,0
"1.2.2.152",443,"1.1.96.18",1874,2,1545,1,1475,1,70,0.019484,7.399999999999768e-05,0,0
"1.2.2.167",443,"1.1.212.17",47967,2,1545,1,1475,1,70,0.007409,9.500000000000047e-05,0,0
"1.2.2.183",443,"1.1.93.93",47993,2,1545,1,1475,1,70,0.016707,0.0001360000000000007,0,0
"1.2.2.192",443,"1.1.232.226",1918,2,1545,1,1475,1,70,0.016732,2.3999999999999716e-05,0,0
"1.2.2.212",443,"1.1.238.8",48019,2,1545,1,1475,1,70,0.015565,8.999999999999807e-05,0,0
"1.2.2.214",443,"1.1.234.88",1940,1,1475,1,1475,0,0,0.022995,0,0,0
"1.2.2.227",443,"1.1.90.62",48019,2,1545,1,1475,1,70,0.004282,0.00020799999999999985,0,0
"1.2.2.231",443,"1.1.239.122",1954,2,1545,1,1475,1,70,0.00342,7.300000000000015e-05,0,0
"1.2.2.241",443,"1.1.91.75",1964,2,1545,1,1475,1,70,0.015152,0.00017299999999999954,0,0
"1.2.2.246",443,"1.1.234.188",48046,2,1545,1,1475,1,70,0.006397,0.0002360000000000001,0,0
"1.2.2.250",443,"1.1.96.15",1975,2,1545,1,1475,1,70,0.016987,0.0002030000000000018,0,0
"1.2.2.253",443,"1.1.95.92",1977,2,1545,1,1475,1,70,0.005282,2.2999999999999583e-05,0,0
"1.2.3.46",443,"1.1.239.108",48103,2,1545,1,1475,1,70,0.004887,8.700000000000027e-05,0,0
"1.2.3.56",443,"1.1.95.59",2035,2,1545,1,1475,1,70,0.004488,8.99999999999998e-05,0,0
"1.2.3.72",443,"1.1.92.255",2053,2,1545,1,1475,1,70,0.004759,0.00013100000000000004,0,0
"1.2.3.91",443,"1.1.95.101",2072,2,1545,1,1475,1,70,0.013708,5.6000000000000494e-05,0,0
"1.2.3.104",443,"1.1.95.87",2089,2,1545,1,1475,1,70,0.005568,3.799999999999984e-05,0,0
"1.2.3.108",443,"1.1.212.102",2086,2,1545,1,1475,1,70,0.01013,0.00017,0,0
"1.2.3.115",443,"1.1.95.51",2096,2,1545,1,1475,1,70,0.00942,3.600000000000131e-05,0,0
"1.2.3.120",443,"1.1.94.188",46133,2,1545,1,1475,1,70,0.008459,0.00021000000000000012,0,0
"1.2.3.130",443,"1.1.92.145",46141,2,1545,1,1475,1,70,0.01709,0.0002449999999999987,0,0
"1.2.3.167",443,"1.1.95.45",2161,2,1545,1,1475,1,70,0.006331,0.00014899999999999983,0,0
"1.2.3.171",443,"1.1.235.179",2156,2,1545,1,1475,1,70,0.015331,0.00011300000000000025,0,0
"1.2.3.177",443,"1.1.96.68",46188,2,1545,1,1475,1,70,0.013139,0.0002360000000000001,0,0
"1.2.3.178",443,"1.1.89.16",2161,2,1545,1,1475,1,70,0.000696,4.7999999999999974e-05,0,0
"1.2.3.181",443,"1.1.96.208",2157,2,1545,1,1475,1,70,0.013631,0.00013199999999999844,0,0
"1.2.3.186",443,"1.1.94.186",2174,2,1545,1,1475,1,70,0.008269,3.399999999999931e-05,0,0
"1.2.3.190",443,"1.1.232.92",2169,2,1545,1,1475,1,70,0.01693,9.199999999999833e-05,0,0
"1.2.3.205",443,"1.1.234.50",2168,2,613,1,543,1,70,0.006176,4.6000000000000034e-05,0,0
"1.2.3.207",443,"1.1.234.222",46218,2,1545,1,1475,1,70,0.004873,0.00020300000000000006,0,0
"1.2.3.213",443,"1.1.96.222",2192,2,1545,1,1475,1,70,0.013684,4.2999999999999636e-05,0,0
"1.2.3.238",443,"1.1.234.28",2218,2,1545,1,1475,1,70,0.015662,0.0001810000000000006,0,0
"1.2.3.242",443,"1.1.213.75",2228,2,1545,1,1475,1,70,0.006307,0.00011200000000000012,0,0
"1.2.4.4",443,"1.1.94.98",46276,2,1545,1,1475,1,70,0.003567,8.799999999999997e-05,0,0
"1.2.4.16",443,"1.1.233.195",46286,2,1545,1,1475,1,70,0.004047,0.00016299999999999995,0,0
"1.2.4.24",443,"1.1.233.220",2264,2,1545,1,1475,1,70,0.001088,8.099999999999991e-05,0,0
"1.2.4.30",443,"1.1.97.126",46299,2,1545,1,1475,1,70,0.004207,6.700000000000022e-05,0,0
"1.2.4.56",443,"1.1.88.213",46328,2,1545,1,1475,1,70,0.007477,2.9999999999999645e-05,0,0
"1.2.4.62",443,"1.1.94.251",2303,2,1545,1,1475,1,70,0.005175,3.899999999999997e-05,0,0
"1.2.4.65",443,"1.1.92.155",46330,2,1545,1,1475,1,70,0.004717,0.00013900000000000023,0,0
"1.2.4.76",443,"1.1.97.5",46353,2,1545,1,1475,1,70,0.007075,0.00013500000000000057,0,0
"1.2.4.84",443,"1.1.212.39",2317,2,1545,1,1475,1,70,0.002661,0.00018199999999999987,0,0
"1.2.4.113",443,"1.1.225.121",2348,2,1545,1,1475,1,70,0.009195,0.00011199999999999925,0,0
"1.2.4.117",443,"1.1.233.201",2351,2,1545,1,1475,1,70,0.022864,5.6000000000000494e-05,0,0
"1.2.4.128",443,"1.1.212.36",2375,2,1545,1,1475,1,70,0.001388,0.000129,0,0
"1.2.4.128",443,"1.1.96.6",2363,2,1545,1,1475,1,70,0.020464,6.1000000000002025e-05,0,0
"1.2.4.129",443,"1.1.96.237",46393,2,1545,1,1475,1,70,0.021543,0.00016000000000000042,0,0
"1.2.4.131",443,"1.1.95.203",2367,2,1545,1,1475,1,70,0.021099,7.599999999999968e-05,0,0
"1.2.4.146",443,"1.1.92.20",46422,2,1545,1,1475,1,70,0.021857,2.3999999999999716e-05,0,0
"1.2.4.172",443,"1.1.213.113",2418,2,1545,1,1475,1,70,0.000645,5.200000000000007e-05,0,0
"1.2.4.194",443,"1.1.95.171",2428,2,1545,1,1475,1,70,0.00388,0.0001550000000000002,0,0
"1.2.4.199",443,"1.1.232.118",46465,2,1545,1,1475,1,70,0.002086,2.8999999999999946e-05,0,0
"1.2.4.207",443,"1.1.212.141",46477,2,1545,1,1475,1,70,0.000517,7.800000000000005e-05,0,0
"1.2.4.231",443,"1.1.97.69",46509,2,1545,1,1475,1,70,0.007975,0.00011200000000000099,0,0
"1.2.5.3",443,"1.1.234.67",46526,2,1545,1,1475,1,70,0.016775,0.00016299999999999995,0,0
"1.2.5.8",443,"1.1.97.67",46530,2,640,1,570,1,70,0.019989,9.20000000000018e-05,0,0
"1.2.5.30",443,"1.1.233.89",2520,2,1545,1,1475,1,70,0.022227,0.00018599999999999867,0,0
"1.2.5.39",443,"1.1.97.245",46562,2,1545,1,1475,1,70,0.012192,7.200000000000088e-05,0,0
"1.2.5.49",443,"1.1.93.197",46570,2,1545,1,1475,1,70,0.019956,8.69999999999968e-05,0,0
"1.2.5.51",443,"1.1.214.105",2546,2,1545,1,1475,1,70,0.013551,0.0001299999999999999,0,0
"1.2.5.64",443,"1.1.96.116",2555,2,1545,1,1475,1,70,0.008404,3.799999999999984e-05,0,0
"1.2.5.64",443,"1.1.252.225",46589,2,1545,1,1475,1,70,0.010885,0.00023199999999999957,0,0
"1.2.5.67",443,"1.1.235.48",2556,2,1545,1,1475,1,70,0.000373,7.099999999999999e-05,0,0
"1.2.5.67",443,"1.1.98.98",2562,2,1545,1,1475,1,70,0.022422,2.3999999999999716e-05,0,0
"1.2.5.84",443,"1.1.96.178",46604,2,1545,1,1475,1,70,0.009108,7.200000000000088e-05,0,0
"1.2.5.99",443,"1.1.97.167",46609,2,1545,1,1475,1,70,0.019423,5.6000000000000494e-05,0,0
"1.2.5.101",443,"1.1.214.125",46634,2,1545,1,1475,1,70,0.018422,3.900000000000084e-05,0,0
"1.2.5.121",443,"1.1.99.52",2622,2,1545,1,1475,1,70,0.018906,4.099999999999937e-05,0,0
"1.2.5.137",443,"1.1.97.33",46662,2,1545,1,1475,1,70,0.003544,7.600000000000011e-05,0,0
"1.2.5.162",443,"1.1.213.49",46682,2,1545,1,1475,1,70,0.019758,0.00016199999999999895,0,0
"1.2.5.165",443,"1.1.97.185",46685,2,1545,1,1475,1,70,0.014076,0.00015199999999999936,0,0
"1.2.5.180",443,"1.1.214.214",2678,2,1545,1,1475,1,70,0.004618,8.300000000000061e-05,0,0
"1.2.5.199",443,"1.1.97.20",2688,2,1545,1,1475,1,70,0.001855,0.00015999999999999977,0,0
"1.2.5.208",443,"1.1.96.112",2699,2,1545,1,1475,1,70,0.022315,0.00013099999999999917,0,0
"1.2.5.210",443,"1.1.98.25",46731,2,1545,1,1475,1,70,0.008453,0.00012799999999999964,0,0
"1.2.5.219",443,"1.1.98.200",46739,2,1545,1,1475,1,70,0.0048,0.00012900000000000064,0,0
"1.2.5.240",443,"1.1.212.165",2729,2,1545,1,1475,1,70,0.01164,0.00016400000000000095,0,0
"1.2.5.250",443,"1.1.96.162",46758,2,1545,1,1475,1,70,0.018759,0.000278999999999998,0,0
"1.2.5.255",443,"1.1.99.1",46779,2,1545,1,1475,1,70,0.005049,0.00010399999999999993,0,0
"1.2.6.3",443,"1.1.89.167",46784,2,1545,1,1475,1,70,0.022813,6.899999999999962e-05,0,0
"1.2.6.12",443,"1.1.236.87",46788,2,1545,1,1475,1,70,0.016886,0.000168999999999999,0,0
"1.2.6.15",443,"1.1.212.236",2765,2,1545,1,1475,1,70,0.001478,0.00013000000000000012,0,0
"1.2.6.26",443,"1.1.100.59",46808,2,1545,1,1475,1,70,0.019455,0.00019399999999999973,0,0
"1.2.6.35",443,"1.1.97.104",2792,2,1545,1,1475,1,70,0.001561,0.00010599999999999997,0,0
"1.2.6.53",443,"1.1.239.191",46831,2,1545,1,1475,1,70,0.011034,2.499999999999898e-05,0,0
"1.2.6.63",443,"1.1.213.154",46851,2,1545,1,1475,1,70,0.021331,0.00015000000000000083,0,0
"1.2.6.94",443,"1.1.239.156",46873,2,1545,1,1475,1,70,0.016629,0.0002349999999999991,0,0
"1.2.6.98",443,"1.1.94.142",46877,2,1545,1,1475,1,70,0.02048,7.299999999999668e-05,0,0
"1.2.6.114",443,"1.1.97.94",46893,2,1545,1,1475,1,70,0.016486,5.199999999999996e-05,0,0
"1.2.6.129",443,"1.1.95.239",46919,2,1545,1,1475,1,70,0.010324,3.900000000000084e-05,0,0
"1.2.6.133",443,"1.1.97.36",46910,2,1545,1,1475,1,70,0.012506,4.700000000000017e-05,0,0
"1.2.6.145",443,"1.1.213.41",2896,2,1545,1,1475,1,70,0.01254,0.00012099999999999958,0,0
"1.2.6.148",443,"1.1.212.224",2895,2,1545,1,1475,1,70,0.022056,0.00011399999999999952,0,0
"1.2.6.151",443,"1.1.98.75",46939,2,1545,1,1475,1,70,0.01196,9.900000000000013e-05,0,0
