"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"1.1.1.38",49555,"1.2.188.215",443,2,206,1,136,1,70,0.011724,0.00011399999999999952,0,0
"1.1.1.48",3512,"1.2.8.255",443,2,206,1,136,1,70,0.0027,5.299999999999966e-05,0,0
"1.1.1.52",3541,"1.2.189.26",443,2,206,1,136,1,70,0.00158,3.899999999999997e-05,0,0
"1.1.1.56",48614,"1.2.185.42",443,2,1545,1,1475,1,70,0.002873,2.1999999999999884e-05,0,0
"1.1.1.95",3634,"1.2.189.119",443,1,70,1,70,0,0,3.3e-05,0,0,0
"1.1.1.132",4822,"1.2.14.22",443,2,1545,1,1475,1,70,0.02059,2.8999999999997778e-05,0,0
"1.1.1.134",49672,"1.2.189.75",443,2,1545,1,1475,1,70,0.017371,8.99999999999998e-05,0,0
"1.1.1.135",3594,"1.2.189.76",443,2,1545,1,1475,1,70,0.014486,7.599999999999968e-05,0,0
"1.1.1.150",49912,"1.2.190.61",443,2,1545,1,1475,1,70,0.010837,8.800000000000127e-05,0,0
"1.1.1.159",49838,"1.2.189.244",443,2,1545,1,1475,1,70,0.011908,4.2999999999999636e-05,0,0
"1.1.1.159",3615,"1.2.189.97",443,2,1545,1,1475,1,70,0.014061,3.099999999999978e-05,0,0
"1.1.1.163",3591,"1.2.9.74",443,2,1545,1,1475,1,70,0.017843,7.199999999999915e-05,0,0
"1.1.1.170",3523,"1.2.189.6",443,2,1545,1,1475,1,70,0.012391,0.00011600000000000152,0,0
"1.1.1.183",49746,"1.2.9.152",443,2,205,1,135,1,70,0.015526,9.49999999999996e-05,0,0
"1.1.1.194",4575,"1.2.185.37",443,2,206,1,136,1,70,0.011214,7.199999999999915e-05,0,0
"1.1.1.201",4699,"1.2.13.154",443,2,1545,1,1475,1,70,0.001321,6.7e-05,0,0
"1.1.1.202",48641,"1.2.185.62",443,2,1545,1,1475,1,70,0.019201,3.600000000000131e-05,0,0
"1.1.1.220",4779,"1.2.185.240",443,2,1545,1,1475,1,70,0.001946,9.499999999999982e-05,0,0
"1.1.1.238",4751,"1.2.13.206",443,2,233,1,163,1,70,0.018829,0.00010600000000000193,0,0
"1.1.2.10",48565,"1.2.12.234",443,2,233,1,163,1,70,0.017484,8.000000000000021e-05,0,0
"1.1.2.11",49929,"1.2.10.77",443,2,206,1,136,1,70,0.019825,5.199999999999996e-05,0,0
"1.1.2.16",3770,"1.2.189.254",443,2,1545,1,1475,1,70,0.005241,8.000000000000021e-05,0,0
"1.1.2.35",3809,"1.2.10.33",443,2,206,1,136,1,70,0.008106,6.100000000000029e-05,0,0
"1.1.2.60",49829,"1.2.189.235",443,2,1545,1,1475,1,70,0.00598,2.2999999999999583e-05,0,0
"1.1.2.81",49873,"1.2.190.14",443,2,1545,1,1475,1,70,0.008659,0.00015899999999999942,0,0
"1.1.2.97",3818,"1.2.190.41",443,2,1545,1,1475,1,70,0.003744,0.00010500000000000006,0,0
"1.1.2.108",50069,"1.2.190.213",443,2,1545,1,1475,1,70,0.001069,6.899999999999983e-05,0,0
"1.1.2.118",49950,"1.2.10.99",443,2,206,1,136,1,70,0.003353,5.499999999999993e-05,0,0
"1.1.2.132",50098,"1.2.10.245",443,2,206,1,136,1,70,0.014454,3.900000000000084e-05,0,0
"1.1.2.141",49845,"1.2.189.246",443,2,206,1,136,1,70,0.015499,1.6999999999999654e-05,0,0
"1.1.2.151",43114,"1.2.187.174",443,2,1545,1,1475,1,70,0.004837,8.600000000000014e-05,0,0
"1.1.2.151",3840,"1.2.10.57",443,2,206,1,136,1,70,0.013897,2.8000000000000247e-05,0,0
"1.1.2.174",50059,"1.2.190.200",443,2,206,1,136,1,70,0.01947,2.3999999999999716e-05,0,0
"1.1.2.187",3932,"1.2.10.163",443,2,233,1,163,1,70,0.016332,1.2999999999999123e-05,0,0
"1.1.2.212",4029,"1.2.190.240",443,2,206,1,136,1,70,0.006378,2.2000000000000318e-05,0,0
"1.1.2.219",3808,"1.2.190.36",443,2,233,1,163,1,70,0.003704,1.5000000000000256e-05,0,0
"1.1.2.223",49990,"1.2.190.136",443,2,1545,1,1475,1,70,0.013,8.700000000000027e-05,0,0
"1.1.2.224",3885,"1.2.10.109",443,2,233,1,163,1,70,0.016032,8.099999999999774e-05,0,0
"1.1.2.231",49861,"1.2.10.11",443,2,233,1,163,1,70,0.008595,7.699999999999894e-05,0,0
"1.1.3.1",49928,"1.2.190.66",443,2,1545,1,1475,1,70,0.005838,7.399999999999941e-05,0,0
"1.1.3.6",4258,"1.2.11.233",443,2,1545,1,1475,1,70,0.015772,4.29999999999979e-05,0,0
"1.1.3.9",48385,"1.2.12.57",443,2,1545,1,1475,1,70,0.017375,9.199999999999833e-05,0,0
"1.1.3.9",5130,"1.2.187.77",443,2,1545,1,1475,1,70,0.019398,9.699999999999986e-05,0,0
"1.1.3.13",3873,"1.2.10.101",443,2,1545,1,1475,1,70,0.020804,8.000000000000021e-05,0,0
"1.1.3.16",3930,"1.2.10.156",443,2,206,1,136,1,70,0.003465,1.5999999999999955e-05,0,0
"1.1.3.27",48779,"1.2.185.204",443,2,1545,1,1475,1,70,0.020295,6.700000000000109e-05,0,0
"1.1.3.34",3955,"1.2.10.184",443,2,1545,1,1475,1,70,0.008668,2.3999999999999716e-05,0,0
"1.1.3.49",50103,"1.2.190.233",443,2,233,1,163,1,70,0.003616,7.799999999999994e-05,0,0
"1.1.3.72",50090,"1.2.10.237",443,2,206,1,136,1,70,0.009292,3.099999999999978e-05,0,0
"1.1.3.79",49054,"1.2.186.225",443,2,233,1,163,1,70,0.017806,6.199999999999956e-05,0,0
"1.1.3.88",48165,"1.2.11.106",443,2,233,1,163,1,70,0.001112,4.100000000000002e-05,0,0
"1.1.3.90",4342,"1.2.12.59",443,2,206,1,136,1,70,0.000247,9.300000000000004e-05,0,0
"1.1.3.90",4229,"1.2.11.202",443,2,233,1,163,1,70,0.01778,6.199999999999956e-05,0,0
"1.1.3.106",48898,"1.2.14.71",443,2,206,1,136,1,70,0.011276,7.300000000000015e-05,0,0
"1.1.3.114",48144,"1.2.11.85",443,2,233,1,163,1,70,0.014062,0.0001310000000000009,0,0
"1.1.3.136",4248,"1.2.191.218",443,1,136,1,136,0,0,0.02092,0,0,0
"1.1.3.137",4234,"1.2.191.200",443,2,1545,1,1475,1,70,0.005186,7.000000000000062e-05,0,0
"1.1.3.169",5151,"1.2.187.102",443,2,205,1,135,1,70,0.009855,2.000000000000092e-05,0,0
"1.1.3.182",4272,"1.2.191.236",443,2,233,1,163,1,70,0.012876,4.900000000000043e-05,0,0
"1.1.3.237",4403,"1.2.184.113",443,2,1545,1,1475,1,70,0.011254,9.799999999999913e-05,0,0
"1.1.3.242",48147,"1.2.191.86",443,2,1545,1,1475,1,70,0.006676,4.4000000000000636e-05,0,0
"1.1.3.243",43062,"1.2.187.119",443,2,233,1,163,1,70,0.013938,8.799999999999954e-05,0,0
"1.1.4.71",4425,"1.2.12.145",443,2,1545,1,1475,1,70,0.011409,3.399999999999931e-05,0,0
"1.1.4.73",4272,"1.2.191.246",443,2,206,1,136,1,70,0.002318,5.299999999999966e-05,0,0
"1.1.4.83",4354,"1.2.184.56",443,2,1545,1,1475,1,70,0.01736,9.800000000000086e-05,0,0
"1.1.4.84",4290,"1.2.184.6",443,2,1545,1,1475,1,70,0.0138,4.49999999999999e-05,0,0
"1.1.4.105",48341,"1.2.184.28",443,2,1545,1,1475,1,70,0.001341,3.0999999999999995e-05,0,0
"1.1.4.121",4357,"1.2.12.76",443,2,1545,1,1475,1,70,0.005531,7.499999999999955e-05,0,0
"1.1.4.133",4273,"1.2.11.245",443,2,206,1,136,1,70,0.007214,4.900000000000043e-05,0,0
"1.1.4.152",4494,"1.2.12.211",443,2,206,1,136,1,70,0.009921,3.0000000000000512e-05,0,0
"1.1.4.178",48453,"1.2.12.134",443,2,206,1,136,1,70,0.007597,6.400000000000069e-05,0,0
"1.1.4.179",4381,"1.2.12.97",443,2,1545,1,1475,1,70,0.020324,0.00015100000000000183,0,0
"1.1.4.199",5327,"1.2.164.17",443,2,233,1,163,1,70,0.007744,4.399999999999977e-05,0,0
"1.1.4.223",48404,"1.2.184.86",443,2,206,1,136,1,70,0.007828,3.099999999999978e-05,0,0
"1.1.4.234",48507,"1.2.12.187",443,2,1545,1,1475,1,70,0.019854,6.899999999999962e-05,0,0
"1.1.4.236",43078,"1.2.187.141",443,2,206,1,136,1,70,0.012938,0.00011399999999999952,0,0
"1.1.5.16",4458,"1.2.184.166",443,2,206,1,136,1,70,0.010711,3.399999999999931e-05,0,0
"1.1.5.20",5647,"1.2.17.85",443,2,206,1,136,1,70,0.011651,9.699999999999986e-05,0,0
"1.1.5.45",48485,"1.2.184.161",443,2,206,1,136,1,70,0.005965,2.599999999999998e-05,0,0
"1.1.5.67",4495,"1.2.12.200",443,2,1545,1,1475,1,70,0.011996,5.6000000000000494e-05,0,0
"1.1.5.71",48477,"1.2.12.161",443,2,1545,1,1475,1,70,0.000793,5.200000000000007e-05,0,0
"1.1.5.75",4644,"1.2.13.103",443,2,1545,1,1475,1,70,0.012136,2.8000000000000247e-05,0,0
"1.1.5.86",48583,"1.2.13.10",443,2,1545,1,1475,1,70,0.014011,4.700000000000017e-05,0,0
"1.1.5.89",48547,"1.2.184.224",443,2,1545,1,1475,1,70,0.00833,8.599999999999927e-05,0,0
"1.1.5.104",48725,"1.2.185.144",443,2,1545,1,1475,1,70,0.013071,5.000000000000143e-05,0,0
"1.1.5.107",43324,"1.2.164.124",443,2,1545,1,1475,1,70,0.020277,6.600000000000009e-05,0,0
"1.1.5.117",5347,"1.2.16.28",443,2,233,1,163,1,70,0.00283,2.8999999999999946e-05,0,0
"1.1.5.126",48681,"1.2.185.112",443,2,233,1,163,1,70,0.005684,3.7000000000000574e-05,0,0
"1.1.5.140",4631,"1.2.185.94",443,2,1545,1,1475,1,70,0.017337,9.299999999999933e-05,0,0
"1.1.5.171",48727,"1.2.185.158",443,2,206,1,136,1,70,0.014799,0.00011099999999999999,0,0
"1.1.5.175",4641,"1.2.13.98",443,2,233,1,163,1,70,0.000598,0.00010599999999999997,0,0
"1.1.5.197",48780,"1.2.13.201",443,2,233,1,163,1,70,0.003368,5.3000000000000096e-05,0,0
"1.1.5.213",4700,"1.2.185.161",443,2,1545,1,1475,1,70,0.019851,3.200000000000078e-05,0,0
"1.1.5.214",5503,"1.2.16.195",443,2,205,1,135,1,70,0.012727,3.799999999999984e-05,0,0
"1.1.5.219",48753,"1.2.185.165",443,2,1545,1,1475,1,70,0.005708,0.00010099999999999953,0,0
"1.1.5.230",4647,"1.2.13.80",443,2,206,1,136,1,70,0.009509,8.599999999999927e-05,0,0
"1.1.5.232",4832,"1.2.186.25",443,2,1545,1,1475,1,70,0.009407,2.9999999999998778e-05,0,0
"1.1.5.250",48795,"1.2.185.224",443,2,206,1,136,1,70,0.005235,6.100000000000029e-05,0,0
"1.1.6.9",4830,"1.2.186.34",443,2,1545,1,1475,1,70,0.004908,1.7999999999999787e-05,0,0
"1.1.6.16",48785,"1.2.185.216",443,2,1545,1,1475,1,70,0.006532,0.00011000000000000072,0,0
"1.1.6.18",4693,"1.2.185.143",443,2,206,1,136,1,70,0.012435,8.599999999999927e-05,0,0
"1.1.6.20",4847,"1.2.186.43",443,2,206,1,136,1,70,0.012865,3.799999999999984e-05,0,0
"1.1.6.34",4827,"1.2.186.32",443,2,206,1,136,1,70,0.010534,5.6000000000000494e-05,0,0
"1.1.6.36",4763,"1.2.13.223",443,2,205,1,135,1,70,0.004265,5.9000000000000025e-05,0,0
"1.1.6.52",48863,"1.2.14.36",443,2,206,1,136,1,70,0.01968,2.2999999999998716e-05,0,0
"1.1.6.70",4811,"1.2.14.9",443,2,1545,1,1475,1,70,0.015854,3.699999999999884e-05,0,0
"1.1.6.84",48845,"1.2.186.16",443,2,1545,1,1475,1,70,0.018308,3.399999999999931e-05,0,0
"1.1.6.91",48802,"1.2.185.228",443,2,233,1,163,1,70,0.002512,2.1999999999999884e-05,0,0
"1.1.6.91",49007,"1.2.14.184",443,2,206,1,136,1,70,0.010349,2.9999999999998778e-05,0,0
"1.1.6.94",4895,"1.2.186.102",443,2,206,1,136,1,70,0.015454,6.199999999999956e-05,0,0
"1.1.6.96",4803,"1.2.14.11",443,2,233,1,163,1,70,0.020131,9.800000000000086e-05,0,0
"1.1.6.109",4816,"1.2.186.20",443,2,206,1,136,1,70,0.006997,0.00012600000000000024,0,0
"1.1.6.120",5790,"1.2.165.225",443,2,1545,1,1475,1,70,0.01989,1.5999999999998654e-05,0,0
"1.1.6.141",49069,"1.2.14.238",443,2,206,1,136,1,70,0.016218,2.9999999999998778e-05,0,0
"1.1.6.150",5136,"1.2.187.78",443,2,206,1,136,1,70,0.019947,2.1000000000000185e-05,0,0
"1.1.6.163",49011,"1.2.186.178",443,2,206,1,136,1,70,0.01352,5.9000000000000025e-05,0,0
"1.1.6.194",4890,"1.2.14.93",443,2,206,1,136,1,70,0.006601,5.4999999999999494e-05,0,0
"1.1.6.196",43049,"1.2.187.100",443,2,1545,1,1475,1,70,0.01651,7.099999999999815e-05,0,0
"1.1.6.200",48976,"1.2.186.147",443,2,1545,1,1475,1,70,0.017808,4.999999999999796e-05,0,0
"1.1.6.210",49059,"1.2.14.231",443,2,1545,1,1475,1,70,0.017355,4.799999999999943e-05,0,0
"1.1.6.236",5736,"1.2.17.170",443,2,233,1,163,1,70,0.013,2.000000000000092e-05,0,0
"1.1.6.239",48954,"1.2.14.121",443,2,206,1,136,1,70,0.010681,8.700000000000027e-05,0,0
"1.1.6.242",49076,"1.2.14.247",443,2,1545,1,1475,1,70,0.015106,4.700000000000017e-05,0,0
"1.1.6.247",48983,"1.2.14.136",443,2,1545,1,1475,1,70,0.003792,5.000000000000013e-05,0,0
"1.1.7.0",49047,"1.2.14.216",443,2,1545,1,1475,1,70,0.015731,6.600000000000009e-05,0,0
"1.1.7.12",49110,"1.2.15.26",443,2,1545,1,1475,1,70,0.018755,4.599999999999743e-05,0,0
"1.1.7.54",49021,"1.2.186.197",443,2,206,1,136,1,70,0.019793,7.899999999999921e-05,0,0
"1.1.7.74",6479,"1.2.160.158",443,2,205,1,135,1,70,0.005634,6.399999999999982e-05,0,0
"1.1.7.96",49010,"1.2.14.184",443,2,205,1,135,1,70,0.005135,3.0000000000000512e-05,0,0
"1.1.7.99",43172,"1.2.15.228",443,2,1545,1,1475,1,70,0.009385,2.300000000000045e-05,0,0
"1.1.7.114",43754,"1.2.18.37",443,2,233,1,163,1,70,0.011966,5.199999999999996e-05,0,0
"1.1.7.115",43094,"1.2.15.147",443,2,206,1,136,1,70,0.006198,8.5e-05,0,0
"1.1.7.127",4985,"1.2.14.192",443,2,1545,1,1475,1,70,0.020051,5.000000000000143e-05,0,0
"1.1.7.137",5268,"1.2.15.217",443,2,1545,1,1475,1,70,0.01382,7.999999999999848e-05,0,0
"1.1.7.143",43202,"1.2.188.0",443,2,1545,1,1475,1,70,0.004972,3.099999999999978e-05,0,0
"1.1.7.158",5110,"1.2.187.57",443,2,205,1,135,1,70,0.01463,3.5999999999999574e-05,0,0
"1.1.7.184",5448,"1.2.164.140",443,2,1545,1,1475,1,70,0.005482,3.300000000000004e-05,0,0
"1.1.7.185",5042,"1.2.186.237",443,2,1545,1,1475,1,70,0.020847,8.099999999999774e-05,0,0
"1.1.7.189",43058,"1.2.187.121",443,2,1545,1,1475,1,70,0.001548,0.00015400000000000006,0,0
"1.1.7.216",5094,"1.2.15.41",443,2,1545,1,1475,1,70,0.011595,0.00012900000000000064,0,0
"1.1.7.219",5281,"1.2.15.229",443,2,1545,1,1475,1,70,0.020182,5.500000000000296e-05,0,0
"1.1.7.254",5252,"1.2.15.202",443,2,206,1,136,1,70,0.000904,5.000000000000002e-05,0,0
"1.1.8.7",5402,"1.2.16.90",443,2,1545,1,1475,1,70,0.010914,4.99999999999997e-05,0,0
"1.1.8.8",43486,"1.2.17.23",443,2,1545,1,1475,1,70,0.016649,4.900000000000043e-05,0,0
"1.1.8.21",43541,"1.2.17.82",443,2,1545,1,1475,1,70,0.010435,9.99999999999994e-05,0,0
"1.1.8.26",5225,"1.2.187.176",443,2,1545,1,1475,1,70,0.011439,3.900000000000084e-05,0,0
"1.1.8.29",6207,"1.2.167.118",443,2,206,1,136,1,70,0.010261,5.300000000000096e-05,0,0
"1.1.8.61",5553,"1.2.16.242",443,2,206,1,136,1,70,0.005278,0.00010200000000000053,0,0
"1.1.8.68",43327,"1.2.16.131",443,2,233,1,163,1,70,0.004302,6.699999999999935e-05,0,0
"1.1.8.76",5227,"1.2.15.175",443,2,207,1,137,1,70,0.0072,6.300000000000056e-05,0,0
"1.1.8.77",43434,"1.2.164.237",443,2,1545,1,1475,1,70,5.1e-05,6.1e-05,0,0
"1.1.8.84",5387,"1.2.164.81",443,2,1545,1,1475,1,70,0.012238,2.499999999999898e-05,0,0
"1.1.8.131",5207,"1.2.15.159",443,2,1545,1,1475,1,70,0.011308,3.8999999999999105e-05,0,0
"1.1.8.141",42142,"1.2.167.219",443,2,206,1,136,1,70,0.00957,5.400000000000023e-05,0,0
"1.1.8.147",5396,"1.2.164.91",443,2,206,1,136,1,70,0.009061,4.49999999999999e-05,0,0
"1.1.8.158",5434,"1.2.16.123",443,2,1545,1,1475,1,70,0.018561,0.0001239999999999991,0,0
"1.1.8.219",43383,"1.2.16.189",443,2,233,1,163,1,70,0.01795,7.000000000000062e-05,0,0
"1.1.8.229",5540,"1.2.16.231",443,2,233,1,163,1,70,0.009826,3.799999999999984e-05,0,0
"1.1.8.230",43473,"1.2.165.29",443,2,1545,1,1475,1,70,0.016063,2.5999999999998247e-05,0,0
"1.1.8.240",5584,"1.2.17.14",443,2,1545,1,1475,1,70,0.015212,2.8999999999999512e-05,0,0
"1.1.9.40",5505,"1.2.164.196",443,2,206,1,136,1,70,0.010054,2.599999999999998e-05,0,0
"1.1.9.50",5515,"1.2.16.211",443,2,206,1,136,1,70,0.000592,9.500000000000003e-05,0,0
"1.1.9.64",5548,"1.2.16.240",443,2,233,1,163,1,70,0.002984,3.600000000000001e-05,0,0
"1.1.9.82",43412,"1.2.164.213",443,2,1545,1,1475,1,70,0.010222,2.300000000000045e-05,0,0
"1.1.9.86",43701,"1.2.165.239",443,2,1545,1,1475,1,70,0.016834,3.900000000000084e-05,0,0
"1.1.9.95",43616,"1.2.165.171",443,2,1545,1,1475,1,70,0.013166,4.099999999999937e-05,0,0
"1.1.9.145",43542,"1.2.165.89",443,2,1545,1,1475,1,70,0.012056,0.00013299999999999944,0,0
"1.1.9.146",43613,"1.2.17.157",443,2,1545,1,1475,1,70,0.01348,2.2999999999998716e-05,0,0
"1.1.9.161",5763,"1.2.165.198",443,2,1545,1,1475,1,70,0.020775,4.500000000000337e-05,0,0
"1.1.9.177",43760,"1.2.18.38",443,2,1545,1,1475,1,70,0.007195,6.200000000000042e-05,0,0
"1.1.9.181",5810,"1.2.165.249",443,2,1545,1,1475,1,70,0.002381,4.40000000000002e-05,0,0
"1.1.9.208",43591,"1.2.17.140",443,2,1545,1,1475,1,70,0.000895,9.599999999999995e-05,0,0
"1.1.9.210",5774,"1.2.165.201",443,2,1545,1,1475,1,70,0.020301,2.9000000000001247e-05,0,0
"1.1.9.219",5720,"1.2.17.152",443,2,1545,1,1475,1,70,0.005168,4.700000000000017e-05,0,0
"1.1.9.228",43940,"1.2.166.233",443,2,206,1,136,1,70,0.016055,9.900000000000186e-05,0,0
"1.1.10.2",43639,"1.2.17.179",443,2,1545,1,1475,1,70,0.009647,0.00011600000000000152,0,0
"1.1.10.12",5740,"1.2.17.180",443,2,1545,1,1475,1,70,0.019314,3.299999999999831e-05,0,0
"1.1.10.38",43552,"1.2.17.96",443,2,206,1,136,1,70,0.007789,0.00012499999999999924,0,0
"1.1.10.52",42509,"1.2.161.84",443,2,1545,1,1475,1,70,0.003801,5.299999999999966e-05,0,0
"1.1.10.55",5857,"1.2.166.15",443,2,207,1,137,1,70,0.018869,1.9999999999999185e-05,0,0
"1.1.10.58",5807,"1.2.165.243",443,2,1545,1,1475,1,70,0.010459,2.2000000000001185e-05,0,0
"1.1.10.75",5772,"1.2.165.203",443,2,1545,1,1475,1,70,0.017936,0.0001339999999999987,0,0
"1.1.10.96",5853,"1.2.166.29",443,2,206,1,136,1,70,0.00412,3.199999999999991e-05,0,0
"1.1.10.104",5904,"1.2.18.75",443,2,233,1,163,1,70,0.00086,5.200000000000007e-05,0,0
"1.1.10.116",43800,"1.2.18.90",443,2,1545,1,1475,1,70,0.014653,7.200000000000088e-05,0,0
"1.1.10.133",5948,"1.2.166.131",443,2,233,1,163,1,70,0.000824,2.3000000000000017e-05,0,0
"1.1.10.145",43828,"1.2.166.105",443,2,233,1,163,1,70,0.018663,4.200000000000037e-05,0,0
"1.1.10.175",43985,"1.2.19.16",443,2,1545,1,1475,1,70,0.008479,0.00010899999999999972,0,0
"1.1.10.191",6025,"1.2.18.201",443,2,206,1,136,1,70,0.009981,7.899999999999921e-05,0,0
"1.1.10.208",43838,"1.2.18.133",443,2,1545,1,1475,1,70,0.002359,4.40000000000002e-05,0,0
"1.1.10.209",5938,"1.2.18.122",443,2,206,1,136,1,70,0.020296,3.999999999999837e-05,0,0
"1.1.10.220",43816,"1.2.166.107",443,2,206,1,136,1,70,0.009494,8.699999999999854e-05,0,0
"1.1.11.24",6110,"1.2.167.29",443,2,1545,1,1475,1,70,0.009339,7.199999999999915e-05,0,0
"1.1.11.41",42694,"1.2.22.12",443,2,1545,1,1475,1,70,0.008014,3.099999999999978e-05,0,0
"1.1.11.59",6071,"1.2.18.250",443,2,1545,1,1475,1,70,0.013303,0.00014199999999999977,0,0
"1.1.11.71",44022,"1.2.19.59",443,2,1545,1,1475,1,70,0.002663,0.00014100000000000007,0,0
"1.1.11.84",6548,"1.2.20.217",443,2,1545,1,1475,1,70,0.015922,5.300000000000096e-05,0,0
"1.1.11.94",43998,"1.2.167.34",443,2,1545,1,1475,1,70,0.01083,6.900000000000135e-05,0,0
"1.1.11.121",43968,"1.2.167.4",443,2,233,1,163,1,70,0.008702,6.100000000000029e-05,0,0
"1.1.11.121",6235,"1.2.167.150",443,2,233,1,163,1,70,0.011876,6.399999999999982e-05,0,0
"1.1.11.123",42193,"1.2.160.21",443,2,206,1,136,1,70,0.005271,4.4000000000000636e-05,0,0
"1.1.11.134",6002,"1.2.166.179",443,2,206,1,136,1,70,0.014147,4.0000000000000105e-05,0,0
"1.1.11.163",42158,"1.2.19.236",443,2,1545,1,1475,1,70,0.018027,2.5999999999998247e-05,0,0
"1.1.11.176",42004,"1.2.167.75",443,2,1545,1,1475,1,70,0.019263,9.400000000000033e-05,0,0
"1.1.11.210",6164,"1.2.167.90",443,2,206,1,136,1,70,0.005581,5.099999999999983e-05,0,0
"1.1.11.238",43977,"1.2.167.14",443,2,233,1,163,1,70,0.018289,8.199999999999874e-05,0,0
"1.1.11.239",45125,"1.2.163.137",443,2,1545,1,1475,1,70,0.000454,5.000000000000002e-05,0,0
"1.1.11.245",6417,"1.2.160.85",443,2,233,1,163,1,70,0.008026,1.9999999999999185e-05,0,0
"1.1.12.16",6220,"1.2.167.140",443,2,1545,1,1475,1,70,0.011407,4.0000000000000105e-05,0,0
"1.1.12.22",6376,"1.2.20.36",443,2,206,1,136,1,70,0.00893,4.099999999999937e-05,0,0
"1.1.12.32",42082,"1.2.19.169",443,2,206,1,136,1,70,0.019139,6.199999999999956e-05,0,0
"1.1.12.39",42105,"1.2.167.193",443,2,206,1,136,1,70,0.007249,0.00012199999999999971,0,0
"1.1.12.67",42338,"1.2.160.166",443,2,1545,1,1475,1,70,0.015199,4.799999999999943e-05,0,0
"1.1.12.71",6654,"1.2.161.63",443,2,233,1,163,1,70,0.013748,9.200000000000007e-05,0,0
"1.1.12.71",42188,"1.2.20.19",443,2,233,1,163,1,70,0.017322,1.4000000000000123e-05,0,0
"1.1.12.83",42328,"1.2.160.155",443,2,1545,1,1475,1,70,0.01053,3.900000000000084e-05,0,0
"1.1.12.83",6404,"1.2.160.70",443,2,206,1,136,1,70,0.013452,2.1000000000000185e-05,0,0
"1.1.12.95",45137,"1.2.23.146",443,2,206,1,136,1,70,0.005017,6.900000000000048e-05,0,0
"1.1.12.144",7196,"1.2.163.99",443,2,206,1,136,1,70,0.012071,9.400000000000033e-05,0,0
"1.1.12.174",6552,"1.2.20.222",443,2,233,1,163,1,70,0.00602,2.2999999999999583e-05,0,0
"1.1.12.191",42680,"1.2.21.251",443,2,1545,1,1475,1,70,0.017499,2.1000000000000185e-05,0,0
"1.1.12.194",42503,"1.2.161.71",443,2,233,1,163,1,70,0.010181,5.9000000000000025e-05,0,0
"1.1.12.201",6406,"1.2.160.74",443,2,207,1,137,1,70,0.017403,7.600000000000315e-05,0,0
"1.1.12.209",42430,"1.2.160.255",443,2,1545,1,1475,1,70,0.014027,6.399999999999982e-05,0,0
"1.1.12.220",42431,"1.2.160.251",443,2,233,1,163,1,70,0.016619,7.000000000000062e-05,0,0
"1.1.12.221",6698,"1.2.21.109",443,2,1545,1,1475,1,70,0.001861,4.49999999999999e-05,0,0
"1.1.12.244",42283,"1.2.20.115",443,2,1545,1,1475,1,70,0.000499,3.0999999999999995e-05,0,0
"1.1.13.20",42684,"1.2.162.4",443,2,206,1,136,1,70,0.008922,4.900000000000043e-05,0,0
