"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"1.1.11.13",49106,"1.2.187.15",443,2,1509,1,1439,1,70,0.009988,0.0002760000000000002,0,0
"1.1.11.14",48671,"1.2.12.0",443,2,763,1,693,1,70,0.012691,0.000308000000000001,0,0
"1.1.11.46",5066,"1.2.15.15",443,2,1509,1,1439,1,70,0.01379,8.5e-05,0,0
"1.1.11.48",42853,"1.2.162.161",443,2,324,1,254,1,70,0.019631,3.0000000000002247e-05,0,0
"1.1.11.56",6019,"1.2.18.199",443,2,1545,1,1475,1,70,0.007789,2.1000000000000185e-05,0,0
"1.1.11.64",43936,"1.2.166.224",443,2,948,1,878,1,70,0.019678,0.00010899999999999799,0,0
"1.1.11.111",4225,"1.2.11.203",443,1,70,1,70,0,0,4.8e-05,0,0,0
"1.1.11.153",5197,"1.2.187.145",443,2,1509,1,1439,1,70,0.003592,9.999999999999983e-05,0,0
"1.1.11.172",4304,"1.2.184.20",443,2,763,1,693,1,70,0.005002,0.00023199999999999957,0,0
"1.1.11.178",43986,"1.2.18.238",443,2,1509,1,1439,1,70,0.019375,0.000171000000000001,0,0
"1.1.11.194",11430,"1.2.39.234",80,5,1586,3,1442,2,144,0.024077,0.0004469999999999995,0,0
"1.1.11.203",42337,"1.2.20.167",443,2,1545,1,1475,1,70,0.024066,2.8999999999997778e-05,0,0
"1.1.11.213",48375,"1.2.12.63",443,2,1526,1,1456,1,70,0.008524,1.9999999999999185e-05,0,0
"1.1.11.224",48375,"1.2.12.60",443,2,1526,1,1456,1,70,0.015586,0.00013099999999999917,0,0
"1.1.11.238",42333,"1.2.20.158",443,2,948,1,878,1,70,0.0224,4.099999999999937e-05,0,0
"1.1.11.244",4372,"1.2.184.92",443,2,1526,1,1456,1,70,0.011255,0.00018800000000000067,0,0
"1.1.12.54",48463,"1.2.184.149",443,2,1526,1,1456,1,70,0.007528,9.8e-05,0,0
"1.1.12.55",43497,"1.2.17.47",443,2,1509,1,1439,1,70,0.0236,2.5000000000000716e-05,0,0
"1.1.12.86",5323,"1.2.164.7",443,2,1509,1,1439,1,70,0.018237,1.6999999999999654e-05,0,0
"1.1.12.90",48512,"1.2.12.182",443,2,1526,1,1456,1,70,0.021704,0.00016399999999999748,0,0
"1.1.12.97",5614,"1.2.17.51",443,2,1509,1,1439,1,70,0.002611,0.0001789999999999999,0,0
"1.1.12.148",11409,"1.2.147.215",80,8,3341,4,1512,4,1829,0.012762,0.011139999999999999,1085816.8761220826,1313464.9910233396
"1.1.12.152",4535,"1.2.13.1",443,2,1526,1,1456,1,70,0.004432,0.00010999999999999985,0,0
"1.1.12.169",4567,"1.2.185.31",443,2,1526,1,1456,1,70,0.009427,0.0002160000000000009,0,0
"1.1.12.226",42291,"1.2.160.123",443,2,948,1,878,1,70,0.010248,0.00010699999999999946,0,0
"1.1.12.242",7467,"1.2.24.104",443,2,948,1,878,1,70,0.001381,0.00023799999999999993,0,0
"1.1.13.41",43066,"1.2.186.53",443,2,1526,1,1456,1,70,0.010258,0.00025799999999999955,0,0
"1.1.13.58",5665,"1.2.165.102",443,2,1509,1,1439,1,70,0.010485,5.10000000000007e-05,0,0
"1.1.13.82",45515,"1.2.25.15",443,7,1698,3,1018,4,680,0.003241,0.008997000000000002,905190.6190952539,604645.993108814
"1.1.13.121",43664,"1.2.165.211",443,2,1509,1,1439,1,70,0.00913,4.1000000000001105e-05,0,0
"1.1.13.147",48808,"1.2.13.239",443,2,1526,1,1456,1,70,0.010784,5.199999999999996e-05,0,0
"1.1.13.156",42547,"1.2.21.123",443,2,948,1,878,1,70,0.005922,0.00023700000000000023,0,0
"1.1.13.174",42427,"1.2.20.255",443,7,1698,3,1018,4,680,0.002947,0.0012510000000000004,0,0
"1.1.13.188",42599,"1.2.161.172",443,2,948,1,878,1,70,0.017878,0.00018400000000000014,0,0
"1.1.13.198",43656,"1.2.165.204",443,2,1509,1,1439,1,70,0.023686,0.00018500000000000114,0,0
"1.1.13.228",41446,"1.2.157.43",80,5,1586,3,1442,2,144,0.014628,0.000614,0,0
"1.1.13.234",41762,"1.2.158.89",80,5,1586,3,1442,2,144,0.01896,0.00019499999999999726,0,0
"1.1.13.238",6749,"1.2.161.156",443,7,1698,3,1018,4,680,0.004398,0.008603,946646.5186562827,632337.5566662792
"1.1.13.243",4867,"1.2.14.79",443,2,1526,1,1456,1,70,0.005159,4.49999999999999e-05,0,0
"1.1.14.5",42757,"1.2.162.74",443,2,1545,1,1475,1,70,0.018892,0.00022400000000000198,0,0
"1.1.14.6",6050,"1.2.166.224",443,2,1509,1,1439,1,70,0.005135,5.6000000000000494e-05,0,0
"1.1.14.44",42834,"1.2.162.143",443,7,1698,3,1018,4,680,0.007692,0.006568999999999999,1239762.5209316488,828132.1357893135
"1.1.14.99",49026,"1.2.186.205",443,2,763,1,693,1,70,0.010729,3.8999999999999105e-05,0,0
"1.1.14.109",11973,"1.2.42.9",80,5,1586,3,1442,2,144,0.008043,0.00032899999999999943,0,0
"1.1.14.115",11791,"1.2.157.84",80,5,1586,3,1442,2,144,0.021158,0.0006649999999999989,0,0
"1.1.14.138",12128,"1.2.42.160",80,5,1586,3,1442,2,144,0.006133,0.00038199999999999953,0,0
"1.1.14.149",6968,"1.2.22.121",443,7,1698,3,1018,4,680,0.015869,0.0006899999999999996,0,0
"1.1.14.173",43924,"1.2.166.219",443,2,1509,1,1439,1,70,0.010414,2.2000000000001185e-05,0,0
"1.1.14.207",42915,"1.2.162.228",443,2,324,1,254,1,70,0.00906,0.0001510000000000001,0,0
"1.1.14.244",7154,"1.2.23.58",443,2,948,1,878,1,70,0.001685,4.599999999999982e-05,0,0
"1.1.14.248",41648,"1.2.41.240",80,5,1586,3,1442,2,144,0.01062,0.0002710000000000004,0,0
"1.1.14.251",41672,"1.2.42.14",80,5,1586,3,1442,2,144,0.0228,0.0005549999999999999,0,0
"1.1.15.0",7349,"1.2.163.249",443,7,1698,3,1018,4,680,0.003548,0.001143,0,0
"1.1.15.8",42890,"1.2.162.207",443,7,1698,3,1018,4,680,0.014163,0.0035249999999999986,0,0
"1.1.15.28",6102,"1.2.19.22",443,2,1509,1,1439,1,70,0.023223,6.199999999999956e-05,0,0
"1.1.15.46",44001,"1.2.167.35",443,2,1509,1,1439,1,70,0.003396,4.199999999999994e-05,0,0
"1.1.15.90",12241,"1.2.43.21",80,5,1586,3,1442,2,144,0.021054,0.0002599999999999998,0,0
"1.1.15.124",43671,"1.2.16.124",443,2,1526,1,1456,1,70,0.019191,0.00010900000000000146,0,0
"1.1.15.134",7331,"1.2.23.228",443,2,324,1,254,1,70,0.017658,1.9999999999999185e-05,0,0
"1.1.15.155",6319,"1.2.19.235",443,2,1509,1,1439,1,70,0.003504,6.899999999999962e-05,0,0
"1.1.15.163",6282,"1.2.167.204",443,2,1509,1,1439,1,70,0.016633,3.600000000000131e-05,0,0
"1.1.15.170",43199,"1.2.16.6",443,2,1526,1,1456,1,70,0.021178,0.0001250000000000001,0,0
"1.1.15.177",5334,"1.2.16.29",443,7,2637,3,1596,4,1041,0.014856,0.002005999999999999,0,0
"1.1.15.242",12372,"1.2.159.151",80,5,1586,3,1442,2,144,0.000923,0.00014499999999999995,0,0
"1.1.15.250",5404,"1.2.16.86",443,2,140,1,70,1,70,0.000166,3.9e-05,0,0
"1.1.16.47",7253,"1.2.23.152",443,7,1698,3,1018,4,680,0.014595,0.001788999999999999,0,0
"1.1.16.76",12181,"1.2.158.216",80,5,1586,3,1442,2,144,0.011144,0.00015000000000000083,0,0
"1.1.16.76",43825,"1.2.165.60",443,2,1526,1,1456,1,70,0.018398,0.00027299999999999894,0,0
"1.1.16.94",42266,"1.2.20.98",443,2,1509,1,1439,1,70,0.016481,0.00019699999999999926,0,0
"1.1.16.97",42219,"1.2.20.47",443,1,70,1,70,0,0,0.000103,0,0,0
"1.1.16.209",13204,"1.2.46.219",80,5,1586,3,1442,2,144,0.006241,0.00025299999999999975,0,0
"1.1.16.246",12671,"1.2.44.186",80,5,1586,3,1442,2,144,0.004968,0.00028999999999999946,0,0
"1.1.16.251",42432,"1.2.21.5",443,2,1509,1,1439,1,70,0.018421,0.00028900000000000106,0,0
"1.1.17.0",12308,"1.2.43.90",80,5,1586,3,1442,2,144,0.012168,0.00045000000000000075,0,0
"1.1.17.35",6590,"1.2.161.1",443,2,1509,1,1439,1,70,0.005357,9.400000000000033e-05,0,0
"1.1.17.53",7547,"1.2.24.193",443,2,1545,1,1475,1,70,0.008639,4.099999999999937e-05,0,0
"1.1.17.60",43612,"1.2.17.165",443,4,2427,2,1526,2,901,0.023959,0.00038900000000000046,0,0
"1.1.17.71",6756,"1.2.161.168",443,2,1509,1,1439,1,70,0.004627,0.0001250000000000001,0,0
"1.1.17.82",5746,"1.2.17.174",443,2,1545,1,1475,1,70,0.00799,5.9000000000000025e-05,0,0
"1.1.17.93",12551,"1.2.44.79",80,5,1586,3,1442,2,144,0.001223,0.000562,0,0
"1.1.17.160",7655,"1.2.25.29",443,2,948,1,878,1,70,0.004129,4.80000000000003e-05,0,0
"1.1.17.161",6763,"1.2.161.176",443,2,1509,1,1439,1,70,0.001812,0.00015300000000000014,0,0
"1.1.17.191",7814,"1.2.25.203",443,2,948,1,878,1,70,0.015168,0.00011400000000000125,0,0
"1.1.17.209",7736,"1.2.25.121",443,7,1698,3,1018,4,680,0.017962,0.0013710000000000007,0,0
"1.1.17.210",13056,"1.2.46.69",80,5,1586,3,1442,2,144,0.01907,0.000451,0,0
"1.1.17.221",45538,"1.2.173.12",443,2,1509,1,1439,1,70,0.01965,4.699999999999843e-05,0,0
"1.1.17.228",40103,"1.2.159.228",80,2,140,1,70,1,70,0.000183,7.099999999999999e-05,0,0
"1.1.17.238",6384,"1.2.18.234",443,2,1526,1,1456,1,70,0.016553,2.3000000000002185e-05,0,0
"1.1.17.244",45740,"1.2.25.239",443,2,948,1,878,1,70,0.023716,0.00017400000000000054,0,0
"1.1.18.14",6857,"1.2.162.8",443,1,70,1,70,0,0,0.000111,0,0,0
"1.1.18.15",43821,"1.2.18.120",443,2,1526,1,1456,1,70,0.020028,3.799999999999984e-05,0,0
"1.1.18.22",8686,"1.2.29.49",443,4,1488,2,948,2,540,0.003643,0.014377999999999998,527472.5274725276,300459.0346362499
"1.1.18.79",45815,"1.2.26.61",443,2,948,1,878,1,70,0.013441,1.899999999999992e-05,0,0
"1.1.18.85",5997,"1.2.18.177",443,7,2637,3,1596,4,1041,0.016519,0.0010290000000000021,0,0
"1.1.18.90",7880,"1.2.26.12",443,2,948,1,878,1,70,0.02379,2.3999999999999716e-05,0,0
"1.1.18.114",6934,"1.2.22.90",443,2,1509,1,1439,1,70,0.001603,7.700000000000003e-05,0,0
"1.1.18.117",12832,"1.2.153.103",80,5,1586,3,1442,2,144,0.00839,0.0006689999999999995,0,0
"1.1.18.126",7024,"1.2.22.183",443,4,2863,2,1509,2,1354,0.007702,0.012569,960458.2703476808,861802.8482775082
"1.1.18.162",7087,"1.2.162.235",443,2,1509,1,1439,1,70,0.013628,9.500000000000133e-05,0,0
"1.1.18.194",6609,"1.2.19.192",443,2,1526,1,1456,1,70,0.010918,9.799999999999913e-05,0,0
"1.1.19.13",46021,"1.2.26.254",443,2,948,1,878,1,70,0.022604,0.00017900000000000207,0,0
"1.1.19.15",13348,"1.2.47.101",80,5,1586,3,1442,2,144,0.016903,0.00046699999999999867,0,0
"1.1.19.68",42070,"1.2.19.160",443,2,1526,1,1456,1,70,0.006592,0.00015500000000000062,0,0
"1.1.19.70",6233,"1.2.19.162",443,2,1526,1,1456,1,70,0.010646,0.00011200000000000099,0,0
"1.1.19.72",6746,"1.2.20.85",443,2,1526,1,1456,1,70,0.005833,0.00018899999999999993,0,0
"1.1.19.80",7189,"1.2.23.93",443,2,1509,1,1439,1,70,0.018339,0.00022999999999999757,0,0
"1.1.19.90",45017,"1.2.31.27",443,2,324,1,254,1,70,0.001858,0.00015499999999999997,0,0
"1.1.19.99",6265,"1.2.19.191",443,2,1526,1,1456,1,70,0.021235,8.99999999999998e-05,0,0
"1.1.19.113",8091,"1.2.174.222",443,2,324,1,254,1,70,0.013853,0.0001789999999999986,0,0
"1.1.19.128",6294,"1.2.19.220",443,2,763,1,693,1,70,0.017003,5.6999999999998024e-05,0,0
"1.1.19.151",6331,"1.2.19.243",443,2,763,1,693,1,70,0.02179,3.500000000000031e-05,0,0
"1.1.19.152",8196,"1.2.175.70",443,2,948,1,878,1,70,0.022584,3.399999999999931e-05,0,0
