"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"1.1.8.231",49780,"1.2.189.76",443,1,70,1,70,0,0,0.067731,0,0,0
"1.1.9.55",3678,"1.2.189.140",443,1,70,1,70,0,0,0.059961,0,0,0
"1.1.9.113",48263,"1.2.190.126",443,2,274,1,204,1,70,1.8541379999999998,0.14673000000000025,11122.469842567963,3816.533769508615
"1.1.9.163",49843,"1.2.189.248",443,2,274,1,204,1,70,1.619199,0.19836799999999988,8227.133408614298,2823.0359735441216
"1.1.10.0",49979,"1.2.190.85",443,2,274,1,204,1,70,0.344569,0.11514799999999997,14173.064230381773,4863.306353562373
"1.1.10.243",48134,"1.2.191.87",443,2,274,1,204,1,70,1.644469,0.06813400000000014,23952.798896292552,8219.097660492542
"1.1.11.97",48778,"1.2.184.120",443,1,70,1,70,0,0,0.061801,0,0,0
"1.1.11.102",4230,"1.2.191.204",443,2,274,1,204,1,70,0.25038,0.038934000000000024,41917.09046077976,14383.315354189132
"1.1.11.142",48408,"1.2.12.7",443,2,274,1,204,1,70,0.320135,0.003164,0,0
"1.1.11.190",5273,"1.2.12.208",443,2,274,1,204,1,70,1.6094870000000001,0.17200499999999996,9488.09627627104,3255.719310485161
"1.1.11.196",48365,"1.2.184.25",443,1,70,1,70,0,0,0.053319,0,0,0
"1.1.12.114",48518,"1.2.184.199",443,2,274,1,204,1,70,0.317233,0.12334700000000004,13230.9662983291,4540.037455309005
"1.1.12.183",48569,"1.2.185.12",443,1,70,1,70,0,0,0.073043,0,0,0
"1.1.12.227",43596,"1.2.15.89",443,2,274,1,204,1,70,1.652971,0.21853999999999996,7467.740459412466,2562.459961563101
"1.1.13.19",4664,"1.2.185.118",443,2,274,1,204,1,70,0.32012,0.13038899999999998,12516.393254032168,4294.840822462018
"1.1.13.54",4687,"1.2.13.152",443,1,70,1,70,0,0,0.155119,0,0,0
"1.1.13.56",43317,"1.2.14.80",443,2,274,1,204,1,70,1.631213,0.05607099999999998,29105.954949974148,9987.337482834268
"1.1.13.146",48788,"1.2.185.231",443,2,274,1,204,1,70,1.624805,0.17879,9128.02729459142,3132.1662285362713
"1.1.14.4",48914,"1.2.186.89",443,2,274,1,204,1,70,1.755971,0.10227700000000017,15956.66669925787,5475.326808568877
"1.1.14.44",5016,"1.2.14.145",443,2,274,1,204,1,70,1.8398970000000001,0.25280900000000006,6455.466379757048,2215.1110126617323
"1.1.14.100",49020,"1.2.186.185",443,2,274,1,204,1,70,0.317261,0.09024699999999997,18083.70361341652,6205.192416368413
"1.1.14.137",49060,"1.2.186.222",443,2,274,1,204,1,70,0.354563,0.137299,11886.466762321648,4078.6895753064478
"1.1.14.255",43041,"1.2.15.103",443,2,274,1,204,1,70,0.236134,0.158887,10271.45077948479,3524.5174243330166
"1.1.15.8",6649,"1.2.165.130",443,2,274,1,204,1,70,1.5997240000000001,0.22367499999999985,7296.300435900307,2503.632502514811
"1.1.15.18",5156,"1.2.187.103",443,2,274,1,204,1,70,0.354578,0.234157,6969.682734233868,2391.557800962602
"1.1.15.125",5381,"1.2.187.241",443,2,274,1,204,1,70,1.8574359999999999,0.010794000000000192,151195.10839354928,51880.67444876691
"1.1.15.146",43304,"1.2.164.7",443,2,274,1,204,1,70,0.250329,0.07911799999999997,20627.417275461976,7078.035339619306
"1.1.15.196",5361,"1.2.164.37",443,2,274,1,204,1,70,1.599634,0.1245750000000001,13100.541842263687,4495.2839654826375
"1.1.16.89",43414,"1.2.16.196",443,2,274,1,204,1,70,0.250422,0.008890000000000009,183577.05286839127,62992.12598425191
"1.1.16.131",43410,"1.2.164.216",443,2,274,1,204,1,70,0.130015,0.12228700000000003,13345.654076066954,4579.391104532778
"1.1.17.30",43644,"1.2.165.132",443,2,274,1,204,1,70,0.351226,0.129143,12637.154162440085,4336.278389072579
"1.1.17.32",43583,"1.2.165.131",443,2,274,1,204,1,70,1.8425470000000002,0.14484299999999983,11267.372258238243,3866.2551866503777
"1.1.17.93",5756,"1.2.17.191",443,2,274,1,204,1,70,1.6094659999999998,0.19845000000000024,8223.733938019643,2821.869488536152
"1.1.17.134",5791,"1.2.165.219",443,2,274,1,204,1,70,1.839933,0.24848499999999984,6567.800873292154,2253.657162404171
"1.1.17.210",5847,"1.2.166.39",443,2,274,1,204,1,70,1.8399269999999999,0.25598500000000035,6375.37355704435,2187.6281813387473
"1.1.17.249",43870,"1.2.166.94",443,2,274,1,204,1,70,1.6443729999999999,0.2303670000000002,7084.348018596407,2430.9037318713163
"1.1.17.251",43877,"1.2.166.110",443,2,274,1,204,1,70,1.839998,0.10465800000000014,15593.64788167171,5350.761528024606
"1.1.18.45",5998,"1.2.18.151",443,2,274,1,204,1,70,1.644461,0.3471439999999999,4701.2190906367405,1613.1634134537833
"1.1.18.106",6008,"1.2.166.191",443,1,70,1,70,0,0,0.017999,0,0,0
"1.1.18.108",6102,"1.2.166.194",443,2,274,1,204,1,70,1.6409470000000002,0.2368809999999999,6889.535251877528,2364.056213879544
"1.1.18.193",43996,"1.2.19.26",443,2,274,1,204,1,70,1.644409,0.20699599999999996,7884.210322904792,2705.366287271252
"1.1.18.208",44001,"1.2.19.54",443,1,70,1,70,0,0,0.060755,0,0,0
"1.1.19.105",42103,"1.2.167.190",443,2,274,1,204,1,70,0.366347,0.07767100000000005,21011.70320969215,7209.898160188483
"1.1.19.176",42178,"1.2.160.5",443,1,70,1,70,0,0,0.01592,0,0,0
"1.1.19.192",6387,"1.2.160.53",443,2,274,1,204,1,70,1.8426200000000001,0.022102999999999984,73836.13084196721,25335.92724969463
"1.1.20.121",42374,"1.2.160.206",443,2,274,1,204,1,70,1.652962,0.12594400000000006,12958.140125770178,4446.4206313917275
"1.1.20.138",42397,"1.2.160.223",443,2,274,1,204,1,70,0.237838,0.08577000000000001,19027.632039174532,6529.089425206947
"1.1.20.181",42514,"1.2.161.33",443,2,274,1,204,1,70,0.330058,0.0032969999999999944,0,0
"1.1.20.222",6716,"1.2.161.52",443,2,274,1,204,1,70,0.313936,0.09040999999999999,18051.100541975447,6194.005087932752
"1.1.20.233",42520,"1.2.161.76",443,2,274,1,204,1,70,1.680384,0.133448,12229.482644925363,4196.39110365086
"1.1.21.107",6778,"1.2.161.192",443,1,70,1,70,0,0,0.206193,0,0,0
"1.1.21.139",6809,"1.2.161.224",443,2,274,1,204,1,70,1.619224,0.15972300000000006,10217.689374729998,3506.0698834857835
"1.1.21.225",42769,"1.2.22.72",443,2,274,1,204,1,70,1.653064,0.034320999999999824,47551.06203199232,16316.540893330697
"1.1.22.42",42850,"1.2.22.151",443,2,274,1,204,1,70,0.130897,0.06287099999999998,25957.913823543455,8907.12729239236
"1.1.22.95",42889,"1.2.162.192",443,2,274,1,204,1,70,1.61401,0.12391299999999994,13170.530937028405,4519.299831333276
"1.1.22.133",7066,"1.2.162.218",443,1,70,1,70,0,0,0.092569,0,0,0
"1.1.22.174",42970,"1.2.163.19",443,2,274,1,204,1,70,1.6192389999999999,0.1628860000000001,10019.27728595459,3437.9873040040256
"1.1.23.4",7185,"1.2.163.89",443,2,274,1,204,1,70,0.351104,0.141513,11532.509380763604,3957.2336110463348
"1.1.23.42",45110,"1.2.163.127",443,1,70,1,70,0,0,0.008466,0,0,0
"1.1.23.180",45253,"1.2.172.9",443,2,274,1,204,1,70,1.599626,0.017681999999999976,92297.25144214468,31670.625494853568
"1.1.23.242",45310,"1.2.172.71",443,2,274,1,204,1,70,0.232857,0.08691200000000002,18777.614138438876,6443.298969072163
"1.1.24.143",45473,"1.2.172.228",443,2,274,1,204,1,70,0.250386,0.05043900000000001,32355.915065722944,11102.519875493168
"1.1.24.198",7623,"1.2.173.27",443,1,70,1,70,0,0,0.017803,0,0,0
"1.1.25.44",7743,"1.2.173.129",443,2,274,1,204,1,70,1.624578,0.05642999999999976,28920.78681552378,9923.79939748365
"1.1.25.64",45635,"1.2.25.153",443,2,274,1,204,1,70,0.366277,0.12228999999999995,13345.326682476087,4579.278763594735
"1.1.25.66",45636,"1.2.173.151",443,2,274,1,204,1,70,0.366353,0.053140999999999994,30710.750644511772,10538.002672136394
"1.1.25.96",45699,"1.2.173.195",443,2,274,1,204,1,70,0.30423,0.14142900000000003,11539.358971639478,3959.5839608566835
"1.1.26.1",45846,"1.2.174.86",443,2,274,1,204,1,70,0.313942,0.09042099999999997,18048.904568628976,6193.2515676668045
"1.1.26.113",45971,"1.2.26.217",443,2,274,1,204,1,70,0.326747,0.09238000000000002,17666.161506819655,6061.9181641047835
"1.1.26.199",9412,"1.2.29.52",443,1,70,1,70,0,0,0.074097,0,0,0
"1.1.26.248",8199,"1.2.175.77",443,2,274,1,204,1,70,1.624669,0.14499800000000018,11255.327659691844,3862.12223616877
"1.1.27.26",8749,"1.2.168.68",443,1,70,1,70,0,0,0.043461,0,0,0
"1.1.27.88",39348,"1.2.29.59",443,1,70,1,70,0,0,0.080876,0,0,0
"1.1.27.90",8304,"1.2.175.175",443,2,274,1,204,1,70,0.347941,0.08068700000000001,20226.306592139994,6940.399320832352
"1.1.27.163",8387,"1.2.168.8",443,2,274,1,204,1,70,1.755986,0.233147,6999.875614955372,2401.918103170961
"1.1.27.194",44252,"1.2.168.37",443,2,274,1,204,1,70,1.839705,0.009507000000000154,171662.9851688202,58903.96549910497
"1.1.28.13",9611,"1.2.169.193",443,1,70,1,70,0,0,0.030514,0,0,0
"1.1.28.79",8556,"1.2.168.164",443,2,274,1,204,1,70,1.653044,0.031175000000000175,52349.63913392112,17963.11146752195
"1.1.28.98",39646,"1.2.30.189",443,2,274,1,204,1,70,1.609473,0.33189,4917.291873813612,1687.306035132122
"1.1.28.112",8636,"1.2.28.250",443,2,274,1,204,1,70,1.64436,0.22718100000000008,7183.699341054047,2464.99487193031
"1.1.30.41",9019,"1.2.170.126",443,2,274,1,204,1,70,0.347861,0.08182,19946.22341725739,6844.292349058909
"1.1.30.99",45021,"1.2.170.252",443,2,274,1,204,1,70,0.351293,0.08366199999999996,19507.064139035654,6693.600439865175
"1.1.30.115",44935,"1.2.170.200",443,2,274,1,204,1,70,1.5998160000000001,0.325952,5006.872177498527,1718.0443746318476
"1.1.30.243",9236,"1.2.171.86",443,2,274,1,204,1,70,1.842584,0.10520899999999989,15511.980914180363,5322.738548983458
"1.1.31.10",39067,"1.2.171.142",443,2,274,1,204,1,70,0.351236,0.04338000000000003,37621.02351313967,12909.174734900867
"1.1.31.57",38985,"1.2.171.142",443,1,70,1,70,0,0,0.011504,0,0,0
"1.1.31.87",39049,"1.2.171.172",443,2,274,1,204,1,70,0.250335,0.15924900000000003,10248.102028898138,3516.505598151322
"1.1.31.160",9390,"1.2.171.245",443,1,70,1,70,0,0,0.034105,0,0,0
"1.1.31.228",9444,"1.2.148.57",443,2,274,1,204,1,70,0.369634,0.081204,20097.53214127383,6896.212009260627
"1.1.31.229",39156,"1.2.148.58",443,1,70,1,70,0,0,0.005523,0,0,0
"1.1.31.249",10752,"1.2.149.210",443,2,274,1,204,1,70,0.130035,0.077703,21003.05007528667,7206.928947402289
"1.1.31.252",39209,"1.2.32.110",443,1,70,1,70,0,0,0.073416,0,0,0
"1.1.32.1",9490,"1.2.148.86",443,2,274,1,204,1,70,0.326738,0.23983900000000002,6804.564728838929,2334.899661856495
"1.1.32.5",38817,"1.2.150.33",443,1,70,1,70,0,0,0.092417,0,0,0
"1.1.32.14",10071,"1.2.33.64",443,1,70,1,70,0,0,0.0978,0,0,0
"1.1.32.33",39222,"1.2.32.122",443,1,70,1,70,0,0,0.000277,0,0,0
"1.1.32.42",9527,"1.2.148.127",443,2,274,1,204,1,70,1.656299,0.18005500000000008,9063.897142539776,3110.160784204825
"1.1.32.51",9540,"1.2.148.136",443,2,274,1,204,1,70,1.8574869999999999,0.3952610000000001,4128.917348283791,1416.7853646071833
"1.1.32.97",9703,"1.2.32.215",443,2,274,1,204,1,70,0.24723,0.10389300000000001,15708.469290520052,5390.161031060802
"1.1.32.142",39331,"1.2.148.227",443,2,274,1,204,1,70,1.26539,0.158806,10276.6897976147,3526.315126632495
"1.1.32.148",9634,"1.2.148.233",443,2,274,1,204,1,70,1.6410369999999999,0.17615900000000018,9264.35776769849,3178.9462928377175
"1.1.32.171",39341,"1.2.149.0",443,2,274,1,204,1,70,1.755927,0.18755999999999995,8701.215611004482,2985.711239070165
"1.1.32.183",39400,"1.2.33.30",443,2,274,1,204,1,70,1.631259,0.08141599999999993,20045.199960695703,6878.254888474015
"1.1.32.230",11295,"1.2.35.151",443,1,70,1,70,0,0,0.049438,0,0,0
"1.1.33.9",9752,"1.2.149.94",443,1,70,1,70,0,0,0.173344,0,0,0
"1.1.33.87",39540,"1.2.149.186",443,2,274,1,204,1,70,1.5997379999999999,0.31987200000000016,5102.040816326528,1750.7002801120439
"1.1.33.197",9951,"1.2.150.26",443,2,274,1,204,1,70,1.609502,0.087391,18674.691901912098,6407.982515361994
"1.1.33.216",39649,"1.2.150.45",443,2,274,1,204,1,70,1.857466,0.13935199999999992,11711.349675641548,4018.6003788966095
"1.1.33.229",9971,"1.2.150.58",443,2,274,1,204,1,70,1.680441,0.3394849999999998,4807.2816177445275,1649.5574178535144
"1.1.34.45",39833,"1.2.34.182",443,2,274,1,204,1,70,0.241072,0.053383000000000014,30571.53026244309,10490.230972406944
"1.1.34.53",39734,"1.2.150.138",443,2,274,1,204,1,70,1.640962,0.33513400000000004,4869.693913479384,1670.9734016841023
"1.1.34.194",10184,"1.2.151.23",443,1,70,1,70,0,0,0.02435,0,0,0
"1.1.34.205",39888,"1.2.151.34",443,2,274,1,204,1,70,1.617365,0.3302550000000002,4941.636008538853,1695.6594146947045
"1.1.34.216",39897,"1.2.151.45",443,2,274,1,204,1,70,1.6608640000000001,0.23612699999999975,6911.534894357705,2371.6051108090164
"1.1.35.70",12110,"1.2.146.114",443,1,70,1,70,0,0,0.226462,0,0,0
"1.1.35.79",10335,"1.2.151.164",443,2,274,1,204,1,70,0.130831,0.210819,7741.2377442260895,2656.3070690971877
"1.1.35.108",41530,"1.2.146.45",443,2,274,1,204,1,70,0.13078,0.025184999999999985,64800.47647409176,22235.45761365894
"1.1.35.203",10600,"1.2.36.37",443,2,274,1,204,1,70,0.351117,0.03243199999999996,50320.67094227929,17266.89689195858
"1.1.35.252",38164,"1.2.144.81",443,1,70,1,70,0,0,0.043149,0,0,0
"1.1.36.104",10617,"1.2.144.189",443,1,70,1,70,0,0,0.005604,0,0,0
"1.1.36.119",10635,"1.2.144.204",443,2,274,1,204,1,70,1.656336,0.0044879999999998255,0,0
"1.1.36.182",10706,"1.2.145.11",443,2,274,1,204,1,70,1.755949,0.143613,11363.87374402039,3899.368441575624
"1.1.37.12",38429,"1.2.145.97",443,2,274,1,204,1,70,0.130086,0.057449,28407.805183728175,9747.776288534178
"1.1.37.20",38487,"1.2.145.122",443,2,274,1,204,1,70,0.304179,0.03816900000000001,42757.21134952447,14671.59212973879
"1.1.37.103",38516,"1.2.145.188",443,2,274,1,204,1,70,1.5996709999999998,0.31684,5150.864789799268,1767.453604342886
"1.1.37.151",38599,"1.2.145.248",443,2,274,1,204,1,70,0.146673,0.068945,23671.04213503517,8122.416418884617
"1.1.37.223",38641,"1.2.146.52",443,2,274,1,204,1,70,0.351278,0.132245,12340.731218571591,4234.564633823585
"1.1.38.78",11878,"1.2.39.108",443,2,274,1,204,1,70,1.689416,0.13714099999999996,11900.16114801555,4083.388629221022
"1.1.38.84",38762,"1.2.146.169",443,2,274,1,204,1,70,1.857502,0.12401700000000004,13159.486199472649,4515.509970407281
"1.1.38.124",11135,"1.2.146.209",443,2,274,1,204,1,70,0.36636,0.08077399999999996,20204.521256840082,6932.92396068042
"1.1.38.126",38837,"1.2.38.229",443,2,274,1,204,1,70,0.552064,0.283648,5753.610108303249,1974.27797833935
"1.1.38.130",38899,"1.2.38.236",443,2,274,1,204,1,70,1.6410209999999998,0.2274010000000002,7176.749442614582,2462.610102857945
"1.1.38.131",11192,"1.2.38.251",443,2,274,1,204,1,70,0.304251,0.14465699999999998,11281.859847777849,3871.2264183551442
"1.1.38.233",11280,"1.2.147.77",443,1,70,1,70,0,0,0.11165,0,0,0
"1.1.39.31",11402,"1.2.39.135",443,2,274,1,204,1,70,1.752625,0.23324499999999992,6996.934553795368,2400.908915518018
"1.1.39.172",11482,"1.2.156.18",443,2,274,1,204,1,70,0.307505,0.09361900000000001,17432.358816052296,5981.69175060618
"1.1.40.30",40036,"1.2.157.61",443,1,70,1,70,0,0,0.174695,0,0,0
"1.1.40.53",41303,"1.2.156.138",443,2,274,1,204,1,70,0.326774,0.0032179999999999986,0,0
"1.1.40.148",11699,"1.2.40.249",443,2,274,1,204,1,70,1.624726,0.012303000000000175,132650.57303096616,45517.353491017806
"1.1.41.231",12099,"1.2.158.73",443,2,274,1,204,1,70,1.6244809999999998,0.12180000000000013,13399.014778325109,4597.701149425282
"1.1.42.52",41798,"1.2.158.137",443,2,274,1,204,1,70,1.644367,0.22088400000000008,7388.493507904599,2535.2673801633428
"1.1.42.59",12122,"1.2.158.156",443,1,70,1,70,0,0,0.060944,0,0,0
"1.1.42.105",12163,"1.2.42.204",443,1,70,1,70,0,0,0.025582,0,0,0
"1.1.42.229",40020,"1.2.43.97",443,2,274,1,204,1,70,1.830419,0.253965,6426.082334179907,2205.028251924478
"1.1.42.242",39945,"1.2.159.71",443,2,274,1,204,1,70,0.366283,0.04691099999999998,34789.28183155338,11937.498667689886
"1.1.43.225",40315,"1.2.44.88",443,2,274,1,204,1,70,1.857442,0.15645200000000004,10431.314396747883,3579.3725871193715
"1.1.43.232",35233,"1.2.153.15",443,1,70,1,70,0,0,0.005173,0,0,0
"1.1.43.253",40218,"1.2.152.82",443,2,274,1,204,1,70,1.599663,0.010286999999999935,158646.83581219113,54437.63973947735
"1.1.44.27",35082,"1.2.45.174",443,2,274,1,204,1,70,1.8426930000000001,0.10829199999999983,15070.365308610077,5171.203782366203
"1.1.44.106",40342,"1.2.44.206",443,2,274,1,204,1,70,0.250365,0.03579100000000002,45598.05537705008,15646.391550948554
"1.1.44.143",40351,"1.2.152.228",443,1,70,1,70,0,0,0.117947,0,0,0
"1.1.45.11",12903,"1.2.153.113",443,1,70,1,70,0,0,0.080127,0,0,0
"1.1.45.135",40619,"1.2.153.220",443,2,274,1,204,1,70,0.330015,0.08409299999999997,19407.085013021304,6659.293877017114
"1.1.45.155",14403,"1.2.155.229",443,1,70,1,70,0,0,0.037278,0,0,0
"1.1.45.193",13032,"1.2.46.38",443,1,70,1,70,0,0,0.006451,0,0,0
"1.1.45.237",13088,"1.2.46.86",443,2,274,1,204,1,70,1.641079,0.06762000000000001,24134.87133984028,8281.5734989648
"1.1.46.112",13186,"1.2.154.197",443,2,274,1,204,1,70,1.759262,0.007323999999999886,222829.0551611176,76460.9503003835
"1.1.46.135",40888,"1.2.154.239",443,1,70,1,70,0,0,0.037894,0,0,0
"1.1.46.205",34879,"1.2.155.47",443,2,274,1,204,1,70,0.307476,0.012074999999999947,135155.2795031062,46376.8115942031
"1.1.47.11",13338,"1.2.155.96",443,2,274,1,204,1,70,0.357939,0.008226999999999984,198371.21672541669,68068.55475872141
"1.1.47.15",13467,"1.2.47.114",443,1,70,1,70,0,0,0.019373,0,0,0
"1.1.47.25",34856,"1.2.155.110",443,2,274,1,204,1,70,1.842578,0.30940699999999977,5274.605939749266,1809.9138028551404
"1.1.47.92",34923,"1.2.155.177",443,1,70,1,70,0,0,0.136151,0,0,0
"1.1.47.94",13427,"1.2.47.183",443,2,274,1,204,1,70,1.644345,0.34136200000000017,4780.848483428147,1640.4872247057367
"1.1.47.108",34925,"1.2.155.193",443,2,274,1,204,1,70,1.617388,0.12306699999999982,13261.06917370215,4550.366873329169
"1.1.47.222",13549,"1.2.132.51",443,2,274,1,204,1,70,1.641028,0.06449300000000013,25305.07186826472,8683.112895973189
"1.1.47.235",35053,"1.2.132.64",443,2,274,1,204,1,70,1.660871,0.24226400000000003,6736.4527952976905,2311.52791995509
"1.1.48.50",13654,"1.2.132.135",443,2,274,1,204,1,70,0.241027,0.044337000000000015,36808.98572298531,12630.534316710644
"1.1.48.104",13700,"1.2.132.201",443,2,274,1,204,1,70,1.759247,0.08049700000000004,20274.0474800303,6956.780998049613
"1.1.48.115",13701,"1.2.132.200",443,1,70,1,70,0,0,0.003235,0,0,0
"1.1.48.122",13707,"1.2.132.207",443,1,70,1,70,0,0,0.111764,0,0,0
"1.1.48.126",35243,"1.2.48.227",443,1,70,1,70,0,0,0.024342,0,0,0
"1.1.48.191",35423,"1.2.49.63",443,2,274,1,204,1,70,1.857408,0.1363660000000002,11967.792558262305,4106.595485678242
"1.1.49.172",14018,"1.2.50.5",443,2,274,1,204,1,70,0.317254,0.022578000000000042,72282.7531225085,24802.9054832137
"1.1.49.178",35506,"1.2.134.7",443,2,274,1,204,1,70,0.241078,0.103799,15722.694823649554,5395.042341448376
"1.1.49.221",35565,"1.2.134.66",443,2,274,1,204,1,70,1.609416,0.12476600000000015,13080.486671048186,4488.402289085162
"1.1.50.2",14142,"1.2.134.104",443,2,274,1,204,1,70,1.7592189999999999,0.047323000000000004,34486.40196099148,11833.569300340214
"1.1.50.24",14118,"1.2.134.109",443,1,70,1,70,0,0,0.036788,0,0,0
"1.1.50.73",35689,"1.2.134.158",443,2,274,1,204,1,70,0.351089,0.231429,7051.838792891124,2419.7486054038172
"1.1.50.76",35674,"1.2.50.176",443,2,274,1,204,1,70,0.323361,0.003237999999999963,0,0
"1.1.50.77",35692,"1.2.50.166",443,2,274,1,204,1,70,1.644433,0.2101789999999999,7764.809995289733,2664.3955866190263
"1.1.51.79",33965,"1.2.135.210",443,2,274,1,204,1,70,1.599702,0.11241500000000015,14517.635546857606,4981.541609215845
"1.1.51.87",14506,"1.2.135.211",443,2,274,1,204,1,70,1.860749,0.019695000000000018,82863.67098248278,28433.612592028407
"1.1.52.87",14679,"1.2.128.172",443,2,274,1,204,1,70,0.366318,0.12676300000000001,12874.41919171998,4417.692859903915
"1.1.52.214",15014,"1.2.129.112",443,2,274,1,204,1,70,1.624519,0.1312899999999999,12430.497372229425,4265.366745372842
"1.1.53.38",34380,"1.2.129.135",443,2,274,1,204,1,70,0.326674,0.071212,22917.485816997138,7863.843172499017
"1.1.53.213",37885,"1.2.56.10",443,2,274,1,204,1,70,0.253705,0.08215099999999997,19865.856775937,6816.71556037054
"1.1.53.253",34682,"1.2.54.114",443,1,70,1,70,0,0,0.167879,0,0,0
"1.1.54.121",34702,"1.2.130.206",443,1,70,1,70,0,0,0.141897,0,0,0
"1.1.54.254",15374,"1.2.131.83",443,2,274,1,204,1,70,0.129953,0.07038999999999998,23185.11152152295,7955.675522091208
"1.1.55.10",15395,"1.2.131.95",443,2,274,1,204,1,70,1.6530230000000001,0.06811299999999987,23960.18381219449,8221.631700262815
"1.1.55.45",15427,"1.2.131.130",443,1,70,1,70,0,0,0.01647,0,0,0
"1.1.55.58",36938,"1.2.131.143",443,2,274,1,204,1,70,1.6094810000000002,0.023610999999999827,69120.32527211943,23717.75867180569
"1.1.55.67",15499,"1.2.131.164",443,2,274,1,204,1,70,1.6529989999999999,0.028120000000000145,58036.98435277353,19914.651493598758
